app_event_id,customer_id,event_datetime,device_type,app_version,event_type,session_duration_minutes,app_source
APP00655,CUST00379,2026-06-30 00:00:00,iOS,6.0,Logout,80,App Store
APP00656,CUST00475,2026-06-30 20:00:00,Android,6.0,Purchase,55,Website
APP00657,CUST00492,2026-07-01 16:00:00,Android,5.1,View Product,83,Play Store
APP00658,CUST00273,2026-07-02 12:00:00,iOS,5.1,Logout,4,Play Store
APP00659,CUST00380,2026-07-03 08:00:00,Android,5.1,Login,49,Play Store
APP00660,CUST00120,2026-07-04 04:00:00,Android,5.1,Add to Cart,44,Play Store
APP00661,CUST00387,2026-07-05 00:00:00,iOS,5.3,Login,31,QR Campaign
APP00662,CUST00446,2026-07-05 20:00:00,iOS,5.3,Login,48,QR Campaign
APP00663,CUST00095,2026-07-06 16:00:00,Android,5.3,Login,26,Website
APP00664,CUST00149,2026-07-07 12:00:00,iOS,6.0,Purchase,70,Website
APP00665,CUST00289,2026-07-08 08:00:00,Android,5.2,Purchase,12,Website
APP00666,CUST00257,2026-07-09 04:00:00,Android,5.1,Logout,45,QR Campaign
APP00667,CUST00454,2026-07-10 00:00:00,iOS,5.3,Search,8,App Store
APP00668,CUST00371,2026-07-10 20:00:00,iOS,5.3,Add to Cart,9,QR Campaign
APP00669,CUST00184,2026-07-11 16:00:00,iOS,5.3,Logout,1,Play Store
APP00670,CUST00260,2026-07-12 12:00:00,Android,5.1,Login,5,Play Store
APP00671,CUST00150,2026-07-13 08:00:00,iOS,5.1,Logout,71,App Store
APP00672,CUST00205,2026-07-14 04:00:00,iOS,5.2,View Product,82,Website
APP00673,CUST00442,2026-07-15 00:00:00,iOS,6.0,Logout,54,QR Campaign
APP00674,CUST00172,2026-07-15 20:00:00,iOS,5.2,Logout,24,App Store
APP00675,CUST00313,2026-07-16 16:00:00,Android,5.1,Login,26,App Store
APP00676,CUST00222,2026-07-17 12:00:00,iOS,5.2,Logout,10,QR Campaign
APP00677,CUST00168,2026-07-18 08:00:00,Android,5.3,Add to Cart,61,App Store
APP00678,CUST00244,2026-07-19 04:00:00,iOS,5.2,Login,40,Website
APP00679,CUST00218,2026-07-20 00:00:00,iOS,5.3,Purchase,44,QR Campaign
APP00680,CUST00056,2026-07-20 20:00:00,iOS,5.2,Purchase,12,QR Campaign
APP00681,CUST00063,2026-07-21 16:00:00,Android,5.3,Logout,22,App Store
APP00682,CUST00103,2026-07-22 12:00:00,iOS,5.2,Logout,27,Website
APP00683,CUST00373,2026-07-23 08:00:00,iOS,6.0,Add to Cart,67,Website
APP00684,CUST00167,2026-07-24 04:00:00,iOS,5.2,Search,82,Play Store
APP00685,CUST00007,2026-07-25 00:00:00,Android,5.1,Login,69,QR Campaign
APP00686,CUST00142,2026-07-25 20:00:00,iOS,5.1,Add to Cart,14,Play Store
APP00687,CUST00125,2026-07-26 16:00:00,iOS,5.3,Logout,25,Website
APP00688,CUST00090,2026-07-27 12:00:00,Android,5.1,Logout,52,Website
APP00689,CUST00402,2026-07-28 08:00:00,Android,5.3,Logout,85,Play Store
APP00690,CUST00311,2026-07-29 04:00:00,Android,6.0,Logout,59,QR Campaign
APP00691,CUST00371,2026-07-30 00:00:00,Android,5.1,View Product,38,Play Store
APP00692,CUST00440,2026-07-30 20:00:00,iOS,5.1,Logout,20,Website
APP00693,CUST00216,2026-07-31 16:00:00,iOS,5.3,Logout,78,Website
APP00694,CUST00441,2026-08-01 12:00:00,Android,6.0,View Product,20,App Store
APP00695,CUST00123,2026-08-02 08:00:00,Android,6.0,Search,56,App Store
APP00696,CUST00372,2026-08-03 04:00:00,Android,5.2,Purchase,30,Play Store
APP00697,CUST00186,2026-08-04 00:00:00,Android,5.3,Logout,41,App Store
APP00698,CUST00371,2026-08-04 20:00:00,iOS,5.3,Logout,84,Website
APP00699,CUST00153,2026-08-05 16:00:00,Android,6.0,Add to Cart,71,QR Campaign
APP00700,CUST00249,2026-08-06 12:00:00,Android,5.3,Login,63,QR Campaign
