deal_id,opportunity_id,customer_id,product,deal_stage,engage_date,close_date,close_value,sales_agent
DEAL01004,OPP01459,CUST00896,Support Package,Won,2025-05-14,2025-11-12,234562.78,Agent E
DEAL01005,OPP01974,CUST01374,Laptop,Prospecting,2026-04-07,2026-08-05,95028.14,Agent A
DEAL01006,OPP01546,CUST00067,AI Platform,Negotiation,2025-09-10,2026-01-18,349102.47,Agent E
DEAL01007,OPP01858,CUST01893,CRM License,Prospecting,2026-05-27,2026-08-17,312004.55,Agent C
DEAL01008,OPP01579,CUST00703,Laptop,Proposal,2025-04-08,2025-08-22,136996.45,Agent B
DEAL01009,OPP01688,CUST01320,Laptop,Won,2025-03-15,2025-06-09,19924.49,Agent E
DEAL01010,OPP00079,CUST01963,Support Package,Lost,2026-07-21,2026-08-07,189760.8,Agent D
DEAL01011,OPP00706,CUST01731,AI Platform,Qualification,2025-07-20,2025-12-06,304164.49,Agent D
DEAL01012,OPP00547,CUST01483,Cloud Subscription,Lost,2025-02-20,2025-03-17,289460.71,Agent D
DEAL01013,OPP01727,CUST00598,Support Package,Proposal,2026-05-14,2026-10-28,315169.39,Agent A
DEAL01014,OPP00460,CUST01050,AI Platform,Negotiation,2025-09-04,2026-04-12,339635.53,Agent D
DEAL01015,OPP01936,CUST01003,CRM License,Negotiation,2026-07-04,2026-12-13,252429.57,Agent B
DEAL01016,OPP01398,CUST01725,Analytics Suite,Prospecting,2025-09-18,2026-02-06,65215.16,Agent B
DEAL01017,OPP00248,CUST00080,AI Platform,Negotiation,2026-03-27,2026-11-13,22380.47,Agent B
DEAL01018,OPP01367,CUST00047,Support Package,Negotiation,2025-12-11,2026-02-07,61478.48,Agent D
DEAL01019,OPP00686,CUST00237,Analytics Suite,Won,2025-10-15,2026-04-20,78373.96,Agent B
DEAL01020,OPP00595,CUST01916,Support Package,Lost,2025-10-17,2025-12-11,30872.7,Agent B
DEAL01021,OPP01989,CUST01082,CRM License,Negotiation,2025-05-30,2025-06-06,164173.59,Agent C
DEAL01022,OPP01588,CUST01400,CRM License,Negotiation,2026-03-16,2026-05-18,276518.42,Agent A
DEAL01023,OPP01527,CUST00190,CRM License,Prospecting,2025-11-09,2026-03-13,11445.61,Agent B
DEAL01024,OPP00624,CUST00027,Analytics Suite,Qualification,2025-01-01,2025-01-22,283232.95,Agent D
DEAL01025,OPP01326,CUST01301,CRM License,Lost,2025-08-25,2025-11-04,324604.49,Agent A
DEAL01026,OPP00686,CUST01412,Support Package,Prospecting,2025-08-30,2025-09-17,61675.23,Agent B
DEAL01027,OPP01206,CUST00855,Analytics Suite,Prospecting,2026-06-12,2026-08-14,17257.69,Agent C
DEAL01028,OPP00798,CUST00167,Cloud Subscription,Proposal,2025-09-12,2026-03-05,172984.08,Agent B
DEAL01029,OPP01220,CUST00980,Analytics Suite,Won,2025-12-05,2026-01-16,305300.27,Agent E
DEAL01030,OPP01490,CUST01280,CRM License,Negotiation,2025-02-19,2025-04-28,260522.68,Agent D
DEAL01031,OPP00631,CUST00427,AI Platform,Lost,2025-08-22,2025-09-29,21797.69,Agent E
DEAL01032,OPP00024,CUST00602,Laptop,Proposal,2025-06-19,2025-09-23,238909.9,Agent C
DEAL01033,OPP00194,CUST01494,Cloud Subscription,Qualification,2025-10-25,2026-04-27,288033.27,Agent C
DEAL01034,OPP01813,CUST00425,Support Package,Won,2026-06-20,2026-10-30,102156.88,Agent E
DEAL01035,OPP01919,CUST00199,Laptop,Qualification,2026-07-11,2026-09-02,232160.54,Agent A
DEAL01036,OPP01385,CUST01257,CRM License,Qualification,2025-06-21,2025-09-10,177942.65,Agent C
DEAL01037,OPP00215,CUST00047,Analytics Suite,Proposal,2026-01-01,2026-06-13,79913.88,Agent A
DEAL01038,OPP01174,CUST00869,Laptop,Proposal,2026-07-23,2026-11-18,316513.2,Agent C
DEAL01039,OPP00865,CUST01140,Laptop,Prospecting,2025-05-17,2025-09-08,85822.84,Agent A
DEAL01040,OPP00475,CUST00130,Support Package,Proposal,2025-09-19,2026-04-15,295761.64,Agent E
DEAL01041,OPP00759,CUST01307,Cloud Subscription,Proposal,2025-10-26,2026-05-11,248562.77,Agent B
DEAL01042,OPP01572,CUST01645,AI Platform,Won,2025-01-02,2025-03-06,85109.06,Agent C
DEAL01043,OPP01993,CUST01948,Support Package,Won,2025-10-05,2026-03-25,251849.9,Agent D
DEAL01044,OPP01746,CUST00533,AI Platform,Proposal,2025-03-14,2025-09-21,18841.67,Agent D
DEAL01045,OPP00408,CUST00655,Cloud Subscription,Prospecting,2025-07-05,2026-02-06,90332.34,Agent C
DEAL01046,OPP01004,CUST01237,CRM License,Won,2025-03-10,2025-05-17,107037.7,Agent B
DEAL01047,OPP01057,CUST01199,AI Platform,Negotiation,2026-03-15,2026-09-07,312324.58,Agent D
DEAL01048,OPP00585,CUST01219,CRM License,Won,2026-05-13,2026-07-02,321231.75,Agent C
DEAL01049,OPP00871,CUST00630,CRM License,Lost,2025-06-09,2025-09-27,102137.3,Agent C
DEAL01050,OPP00762,CUST00113,Analytics Suite,Negotiation,2025-01-25,2025-02-17,171383.91,Agent C
DEAL01051,OPP00140,CUST00050,AI Platform,Won,2025-10-21,2026-03-17,343751.97,Agent A
DEAL01052,OPP00833,CUST01995,Cloud Subscription,Won,2025-03-10,2025-08-23,236432.36,Agent E
DEAL01053,OPP00729,CUST00813,Analytics Suite,Qualification,2025-09-20,2026-01-09,33702.21,Agent D
DEAL01054,OPP00612,CUST00896,Cloud Subscription,Lost,2025-11-21,2026-03-03,143086.88,Agent D
DEAL01055,OPP01228,CUST01253,Support Package,Proposal,2025-10-06,2025-12-08,153289.01,Agent B
DEAL01056,OPP01425,CUST00411,Analytics Suite,Lost,2025-11-08,2026-05-13,114174.87,Agent E
DEAL01057,OPP00094,CUST00764,CRM License,Lost,2025-12-04,2026-07-11,186770.49,Agent C
DEAL01058,OPP00685,CUST00874,Cloud Subscription,Qualification,2025-04-08,2025-05-15,260247.05,Agent A
DEAL01059,OPP00062,CUST00190,Analytics Suite,Prospecting,2026-02-12,2026-04-24,245110.23,Agent E
DEAL01060,OPP01643,CUST01207,CRM License,Lost,2026-02-03,2026-06-30,129526.38,Agent E
DEAL01061,OPP01855,CUST00388,Laptop,Qualification,2025-03-27,2025-06-27,260457.51,Agent D
DEAL01062,OPP00928,CUST00007,Support Package,Negotiation,2025-09-16,2025-09-26,191585.15,Agent A
DEAL01063,OPP01891,CUST01242,CRM License,Negotiation,2025-06-21,2025-07-02,271634.49,Agent E
DEAL01064,OPP01258,CUST00601,AI Platform,Qualification,2025-08-25,2025-10-25,48722.26,Agent D
DEAL01065,OPP01739,CUST01436,Analytics Suite,Qualification,2026-04-06,2026-11-24,147618.4,Agent D
DEAL01066,OPP01896,CUST01073,Cloud Subscription,Qualification,2025-12-22,2026-05-20,144180.91,Agent B
DEAL01067,OPP01175,CUST00059,Cloud Subscription,Prospecting,2026-06-26,2026-08-31,129612.96,Agent E
DEAL01068,OPP00893,CUST01389,Cloud Subscription,Lost,2025-12-06,2025-12-26,247331.52,Agent B
DEAL01069,OPP01484,CUST00082,Laptop,Proposal,2025-01-27,2025-07-29,199423.7,Agent C
DEAL01070,OPP00341,CUST00627,Support Package,Negotiation,2026-02-28,2026-06-02,141203.3,Agent B
DEAL01071,OPP00594,CUST01373,AI Platform,Proposal,2025-02-13,2025-05-22,192342.79,Agent C
DEAL01072,OPP01100,CUST00808,Support Package,Proposal,2025-07-23,2025-12-07,249493.59,Agent E
DEAL01073,OPP00403,CUST00770,CRM License,Lost,2026-07-11,2026-09-09,239543.33,Agent D
DEAL01074,OPP00994,CUST00443,Cloud Subscription,Negotiation,2026-08-13,2027-02-05,268629.2,Agent B
DEAL01075,OPP01712,CUST00888,Laptop,Proposal,2025-03-30,2025-06-18,299501.53,Agent A
DEAL01076,OPP01566,CUST00587,Laptop,Prospecting,2026-08-11,2027-01-29,261393.24,Agent D
DEAL01077,OPP01783,CUST01893,Laptop,Prospecting,2026-08-07,2026-12-12,71247.31,Agent C
DEAL01078,OPP01721,CUST01375,CRM License,Prospecting,2026-06-08,2026-07-19,297836.82,Agent B
DEAL01079,OPP00665,CUST01818,Laptop,Prospecting,2026-05-09,2026-10-08,122887.9,Agent D
DEAL01080,OPP01426,CUST00675,CRM License,Negotiation,2025-02-14,2025-03-10,236431.68,Agent C
DEAL01081,OPP00745,CUST01901,AI Platform,Qualification,2025-03-13,2025-09-02,346929.71,Agent D
DEAL01082,OPP01943,CUST00560,Laptop,Prospecting,2026-01-01,2026-04-05,110178.3,Agent B
DEAL01083,OPP00354,CUST00619,Analytics Suite,Proposal,2025-03-03,2025-08-13,101871.72,Agent D
DEAL01084,OPP00539,CUST00598,Cloud Subscription,Lost,2025-05-30,2025-08-01,71935.57,Agent D
DEAL01085,OPP01884,CUST01180,AI Platform,Won,2026-08-06,2026-11-15,344586.5,Agent A
DEAL01086,OPP00479,CUST01226,Analytics Suite,Negotiation,2026-06-27,2026-09-13,155158.09,Agent E
DEAL01087,OPP01239,CUST00130,CRM License,Prospecting,2025-06-01,2025-08-05,276514.26,Agent B
DEAL01088,OPP00583,CUST01122,AI Platform,Proposal,2025-11-18,2026-02-12,26741.43,Agent B
DEAL01089,OPP00569,CUST01906,Support Package,Negotiation,2025-11-18,2025-12-07,71344.16,Agent E
DEAL01090,OPP01342,CUST00814,Laptop,Qualification,2025-06-06,2025-09-13,31482.71,Agent E
DEAL01091,OPP01590,CUST01400,Support Package,Qualification,2025-05-21,2025-06-25,287315.91,Agent B
DEAL01092,OPP00466,CUST01265,Laptop,Negotiation,2025-09-18,2026-01-23,46228.19,Agent D
DEAL01093,OPP01966,CUST01960,CRM License,Negotiation,2025-12-25,2026-01-22,323874.94,Agent C
DEAL01094,OPP00177,CUST01286,CRM License,Lost,2026-04-25,2026-05-04,235677.54,Agent C
DEAL01095,OPP00201,CUST00942,Analytics Suite,Proposal,2026-05-16,2026-09-02,319242.89,Agent E
DEAL01096,OPP01956,CUST00027,CRM License,Negotiation,2025-01-13,2025-03-30,149011.94,Agent C
DEAL01097,OPP00111,CUST01608,Cloud Subscription,Negotiation,2026-01-27,2026-08-26,188723.67,Agent E
DEAL01098,OPP00630,CUST00679,AI Platform,Negotiation,2026-01-03,2026-03-12,19374.58,Agent D
DEAL01099,OPP00243,CUST01850,Laptop,Won,2025-01-28,2025-05-08,168408.01,Agent D
DEAL01100,OPP00445,CUST00489,CRM License,Lost,2026-05-13,2026-07-14,210843.76,Agent C
DEAL01101,OPP00149,CUST00875,Laptop,Prospecting,2025-12-21,2026-07-23,44200.63,Agent C
DEAL01102,OPP00718,CUST01659,Analytics Suite,Prospecting,2026-03-05,2026-09-11,343619.99,Agent B
DEAL01103,OPP00592,CUST00304,Laptop,Lost,2026-01-29,2026-03-17,11492.94,Agent A
DEAL01104,OPP00317,CUST00551,AI Platform,Prospecting,2025-07-19,2025-09-22,100933.21,Agent B
DEAL01105,OPP01438,CUST01584,Analytics Suite,Negotiation,2025-04-30,2025-06-19,219311.34,Agent D
DEAL01106,OPP00072,CUST00635,Laptop,Qualification,2025-08-14,2025-09-25,179197.02,Agent E
DEAL01107,OPP00949,CUST01916,Cloud Subscription,Qualification,2026-03-31,2026-06-02,91327.55,Agent E
DEAL01108,OPP00611,CUST01076,CRM License,Prospecting,2026-01-15,2026-08-08,345496.25,Agent E
DEAL01109,OPP01301,CUST01651,AI Platform,Proposal,2026-01-09,2026-05-02,74218.32,Agent A
DEAL01110,OPP00676,CUST01095,Laptop,Won,2025-03-19,2025-06-23,203239.65,Agent D
DEAL01111,OPP00946,CUST00091,Laptop,Negotiation,2025-01-06,2025-02-26,49400.59,Agent A
DEAL01112,OPP01623,CUST01622,Cloud Subscription,Negotiation,2026-02-03,2026-03-24,29087.51,Agent C
DEAL01113,OPP00289,CUST00840,Laptop,Prospecting,2026-07-21,2026-12-04,175876.4,Agent D
DEAL01114,OPP00872,CUST00776,Analytics Suite,Negotiation,2025-08-02,2026-01-31,283598.02,Agent D
DEAL01115,OPP01125,CUST01473,CRM License,Qualification,2025-09-23,2026-02-07,190647.11,Agent E
DEAL01116,OPP01474,CUST00563,Analytics Suite,Negotiation,2026-07-25,2027-01-01,109834.35,Agent D
DEAL01117,OPP01074,CUST00857,AI Platform,Proposal,2025-05-19,2025-07-25,15688.1,Agent A
DEAL01118,OPP01472,CUST01217,Laptop,Qualification,2025-11-08,2026-06-23,329780.91,Agent D
DEAL01119,OPP01592,CUST01187,CRM License,Won,2025-02-21,2025-09-07,82040.76,Agent D
DEAL01120,OPP01578,CUST01457,Laptop,Lost,2025-06-07,2026-01-04,205354.43,Agent C
DEAL01121,OPP01231,CUST00165,CRM License,Prospecting,2025-08-12,2026-01-21,15278.93,Agent D
DEAL01122,OPP01838,CUST01986,CRM License,Proposal,2026-02-13,2026-07-31,43049.55,Agent C
DEAL01123,OPP00046,CUST01217,Support Package,Prospecting,2025-07-03,2025-07-26,67857.63,Agent E
DEAL01124,OPP00998,CUST01237,Laptop,Lost,2025-10-02,2025-11-15,48186.71,Agent A
DEAL01125,OPP01605,CUST01766,Support Package,Qualification,2025-06-27,2025-08-03,190456.25,Agent D
DEAL01126,OPP00208,CUST00982,Support Package,Negotiation,2025-03-26,2025-07-23,144998.16,Agent E
DEAL01127,OPP01637,CUST00061,Laptop,Won,2026-04-18,2026-09-08,282436.91,Agent B
DEAL01128,OPP00078,CUST00267,Laptop,Negotiation,2026-02-06,2026-03-12,49509.42,Agent C
DEAL01129,OPP01574,CUST01895,Laptop,Qualification,2026-01-20,2026-07-21,156563.12,Agent D
DEAL01130,OPP00374,CUST01974,Cloud Subscription,Negotiation,2025-12-14,2026-04-28,155605.32,Agent D
DEAL01131,OPP01336,CUST00168,AI Platform,Negotiation,2025-03-21,2025-08-13,88476.01,Agent C
DEAL01132,OPP01659,CUST01370,Laptop,Prospecting,2025-11-04,2026-06-12,42626.9,Agent B
DEAL01133,OPP01629,CUST01322,CRM License,Lost,2026-02-27,2026-07-20,13625.36,Agent A
DEAL01134,OPP01149,CUST00331,Cloud Subscription,Lost,2025-10-22,2025-10-29,16401.48,Agent A
DEAL01135,OPP01817,CUST01575,Support Package,Won,2026-03-08,2026-09-10,145532.51,Agent D
DEAL01136,OPP00281,CUST00920,Support Package,Proposal,2025-07-16,2026-02-12,28454.28,Agent B
DEAL01137,OPP00473,CUST00462,CRM License,Negotiation,2025-11-03,2025-11-29,144149.57,Agent D
DEAL01138,OPP00266,CUST01121,Analytics Suite,Lost,2025-08-15,2025-12-25,158719.24,Agent D
DEAL01139,OPP01439,CUST01811,CRM License,Qualification,2026-08-17,2026-12-11,161431.22,Agent E
DEAL01140,OPP01784,CUST00434,CRM License,Proposal,2025-04-17,2025-05-29,75162.86,Agent D
DEAL01141,OPP01861,CUST01238,Laptop,Qualification,2025-06-18,2025-08-28,179563.2,Agent E
DEAL01142,OPP01041,CUST01465,Analytics Suite,Won,2026-02-10,2026-09-04,143387.88,Agent A
DEAL01143,OPP00265,CUST01251,Laptop,Prospecting,2025-02-04,2025-05-13,346439.17,Agent B
DEAL01144,OPP00344,CUST01301,Analytics Suite,Prospecting,2025-11-02,2026-03-14,25425.47,Agent A
DEAL01145,OPP01253,CUST01452,Analytics Suite,Prospecting,2025-01-18,2025-07-25,28318.69,Agent E
DEAL01146,OPP01794,CUST00468,Cloud Subscription,Won,2025-11-11,2026-03-02,290340.16,Agent C
DEAL01147,OPP01976,CUST00204,CRM License,Negotiation,2025-07-11,2026-02-10,100446.46,Agent D
DEAL01148,OPP01442,CUST01980,Cloud Subscription,Negotiation,2025-04-24,2025-08-25,72487.4,Agent C
DEAL01149,OPP01762,CUST00640,AI Platform,Negotiation,2025-10-24,2026-06-17,307324.99,Agent C
DEAL01150,OPP00956,CUST01898,Laptop,Proposal,2025-07-17,2025-08-27,191127.89,Agent E
DEAL01151,OPP00393,CUST00537,Analytics Suite,Lost,2025-02-16,2025-09-17,219368.49,Agent B
DEAL01152,OPP00931,CUST00532,Analytics Suite,Lost,2025-11-14,2025-12-17,12706.63,Agent E
DEAL01153,OPP00199,CUST00050,CRM License,Proposal,2025-12-04,2026-06-18,98655.34,Agent B
DEAL01154,OPP01346,CUST00884,Laptop,Negotiation,2026-01-30,2026-07-10,98129.01,Agent B
DEAL01155,OPP00659,CUST01890,Cloud Subscription,Negotiation,2026-06-21,2026-11-05,268703.35,Agent C
DEAL01156,OPP00677,CUST01790,Laptop,Negotiation,2026-02-23,2026-09-23,141087.77,Agent A
DEAL01157,OPP00007,CUST00610,AI Platform,Negotiation,2026-04-20,2026-09-23,206328.0,Agent B
DEAL01158,OPP02000,CUST00813,Laptop,Qualification,2026-01-22,2026-07-09,326847.22,Agent B
DEAL01159,OPP00855,CUST01340,AI Platform,Qualification,2026-02-05,2026-08-06,344790.23,Agent C
DEAL01160,OPP01570,CUST01910,Laptop,Won,2026-04-18,2026-11-06,53291.98,Agent E
DEAL01161,OPP01040,CUST01209,Support Package,Won,2026-01-30,2026-04-01,198994.82,Agent B
DEAL01162,OPP01282,CUST00401,AI Platform,Prospecting,2025-10-27,2026-05-18,247708.26,Agent A
DEAL01163,OPP00936,CUST00713,Analytics Suite,Qualification,2026-03-12,2026-08-03,275897.95,Agent B
DEAL01164,OPP01375,CUST01449,Cloud Subscription,Proposal,2026-07-30,2026-08-13,322836.79,Agent B
DEAL01165,OPP00400,CUST00048,AI Platform,Qualification,2025-10-22,2026-05-30,257634.66,Agent C
DEAL01166,OPP01993,CUST01200,Analytics Suite,Qualification,2025-05-15,2025-11-17,244577.97,Agent C
DEAL01167,OPP00856,CUST01539,Analytics Suite,Proposal,2025-08-28,2026-03-30,28393.21,Agent A
DEAL01168,OPP00022,CUST00693,AI Platform,Lost,2025-01-09,2025-07-14,195238.51,Agent A
DEAL01169,OPP01906,CUST01078,Analytics Suite,Lost,2025-07-02,2025-09-27,213580.25,Agent A
DEAL01170,OPP00046,CUST01436,Support Package,Prospecting,2026-06-13,2026-09-09,246809.18,Agent E
DEAL01171,OPP00945,CUST01191,Cloud Subscription,Lost,2025-03-01,2025-05-11,208343.52,Agent E
DEAL01172,OPP01571,CUST00049,Analytics Suite,Won,2026-06-14,2026-09-24,149213.03,Agent D
DEAL01173,OPP00741,CUST01172,AI Platform,Qualification,2025-12-02,2025-12-17,175735.54,Agent E
DEAL01174,OPP00419,CUST00462,Analytics Suite,Proposal,2025-07-09,2026-01-05,338888.66,Agent B
DEAL01175,OPP00482,CUST01480,AI Platform,Proposal,2025-10-09,2026-04-09,121895.31,Agent C
DEAL01176,OPP01371,CUST00523,Cloud Subscription,Qualification,2026-06-08,2027-01-30,276715.37,Agent E
DEAL01177,OPP01148,CUST01957,Support Package,Qualification,2025-03-12,2025-07-25,216529.64,Agent A
DEAL01178,OPP01007,CUST00235,Laptop,Won,2025-12-04,2026-07-29,160902.52,Agent A
DEAL01179,OPP01029,CUST01782,Cloud Subscription,Negotiation,2025-11-19,2026-01-13,150868.29,Agent C
DEAL01180,OPP00638,CUST00068,CRM License,Qualification,2026-04-15,2026-08-10,192657.05,Agent B
DEAL01181,OPP01871,CUST01366,Analytics Suite,Won,2026-07-04,2027-01-09,281929.45,Agent B
DEAL01182,OPP00463,CUST00706,AI Platform,Proposal,2025-06-02,2025-12-09,51531.05,Agent C
DEAL01183,OPP01676,CUST00391,Support Package,Qualification,2026-01-31,2026-08-06,319623.51,Agent B
DEAL01184,OPP01554,CUST00437,Analytics Suite,Proposal,2025-09-11,2026-01-04,273209.93,Agent C
DEAL01185,OPP00014,CUST00078,AI Platform,Negotiation,2025-10-27,2025-11-20,128669.61,Agent B
DEAL01186,OPP00342,CUST00266,Laptop,Prospecting,2025-04-07,2025-11-01,13461.74,Agent D
DEAL01187,OPP01105,CUST00785,Support Package,Won,2026-05-26,2026-08-29,45776.75,Agent D
DEAL01188,OPP00318,CUST00315,Support Package,Prospecting,2025-04-12,2025-09-17,59094.42,Agent B
DEAL01189,OPP01706,CUST01937,CRM License,Prospecting,2025-01-24,2025-03-03,45217.21,Agent D
DEAL01190,OPP00884,CUST01653,CRM License,Won,2026-03-27,2026-11-07,44944.85,Agent B
DEAL01191,OPP01674,CUST00945,CRM License,Negotiation,2025-08-30,2025-11-04,336449.36,Agent A
DEAL01192,OPP00239,CUST00190,CRM License,Lost,2025-02-09,2025-10-06,233876.41,Agent B
DEAL01193,OPP00049,CUST01973,CRM License,Negotiation,2026-02-10,2026-08-02,289017.17,Agent A
DEAL01194,OPP01284,CUST01450,Support Package,Qualification,2025-06-19,2025-09-10,201356.68,Agent B
DEAL01195,OPP01605,CUST00367,Laptop,Negotiation,2026-08-05,2026-11-06,220624.8,Agent D
DEAL01196,OPP01984,CUST00108,AI Platform,Proposal,2026-08-08,2027-03-31,309539.43,Agent B
DEAL01197,OPP01576,CUST01240,Cloud Subscription,Proposal,2025-11-25,2026-04-19,99069.53,Agent D
DEAL01198,OPP01496,CUST00082,CRM License,Negotiation,2025-10-11,2026-03-28,246138.38,Agent C
DEAL01199,OPP00116,CUST01229,AI Platform,Prospecting,2025-09-23,2026-02-19,315765.05,Agent A
DEAL01200,OPP01207,CUST00885,Support Package,Proposal,2025-12-28,2026-02-28,328339.37,Agent A
DEAL01201,OPP01428,CUST01761,Support Package,Qualification,2026-06-26,2026-08-02,160976.4,Agent D
DEAL01202,OPP00790,CUST00764,CRM License,Proposal,2026-01-17,2026-01-24,301282.15,Agent A
DEAL01203,OPP01999,CUST00896,Cloud Subscription,Won,2025-03-01,2025-06-10,181312.25,Agent E
DEAL01204,OPP01976,CUST01092,Support Package,Qualification,2025-04-27,2025-10-10,97681.23,Agent B
DEAL01205,OPP01713,CUST01967,AI Platform,Negotiation,2026-01-11,2026-03-29,95326.08,Agent E
DEAL01206,OPP01760,CUST01406,Laptop,Won,2025-08-09,2025-10-06,163600.62,Agent A
DEAL01207,OPP01137,CUST01339,Analytics Suite,Proposal,2025-10-13,2026-01-18,97682.1,Agent D
DEAL01208,OPP01642,CUST00620,AI Platform,Won,2025-08-27,2025-10-26,20192.74,Agent D
DEAL01209,OPP00143,CUST00967,Laptop,Lost,2025-12-22,2026-04-09,45885.98,Agent A
DEAL01210,OPP00461,CUST00389,Analytics Suite,Prospecting,2025-05-18,2025-09-30,298734.85,Agent E
DEAL01211,OPP01328,CUST00784,CRM License,Lost,2025-02-13,2025-04-24,310052.98,Agent A
DEAL01212,OPP00248,CUST01645,Support Package,Qualification,2025-05-20,2025-06-03,306834.91,Agent D
DEAL01213,OPP01626,CUST00200,Support Package,Negotiation,2026-02-03,2026-03-05,198262.2,Agent B
DEAL01214,OPP00356,CUST00331,Laptop,Won,2025-12-29,2026-04-12,327973.9,Agent E
DEAL01215,OPP00699,CUST01172,Support Package,Proposal,2026-04-28,2026-06-15,179691.49,Agent E
DEAL01216,OPP00518,CUST01597,CRM License,Qualification,2025-03-06,2025-09-15,167265.2,Agent C
DEAL01217,OPP01083,CUST01951,Cloud Subscription,Prospecting,2025-03-26,2025-05-10,171289.93,Agent E
DEAL01218,OPP00164,CUST01175,Support Package,Prospecting,2025-03-18,2025-03-31,96398.06,Agent E
DEAL01219,OPP01625,CUST01314,Laptop,Won,2025-12-02,2026-05-02,218591.15,Agent A
DEAL01220,OPP01777,CUST00579,Analytics Suite,Negotiation,2025-12-08,2026-05-09,162643.39,Agent E
DEAL01221,OPP01495,CUST00820,CRM License,Qualification,2025-04-05,2025-09-15,341383.61,Agent D
DEAL01222,OPP00371,CUST00629,Support Package,Proposal,2025-09-25,2025-11-07,68473.67,Agent E
DEAL01223,OPP00582,CUST00219,Support Package,Lost,2025-01-31,2025-07-15,36079.45,Agent A
DEAL01224,OPP00454,CUST00742,Analytics Suite,Prospecting,2025-12-31,2026-07-27,129387.54,Agent A
DEAL01225,OPP01205,CUST00436,CRM License,Negotiation,2025-12-06,2026-05-02,83286.97,Agent E
DEAL01226,OPP01777,CUST01183,Support Package,Lost,2025-01-17,2025-04-25,347247.56,Agent B
DEAL01227,OPP01759,CUST01508,Laptop,Proposal,2025-02-22,2025-06-21,199916.61,Agent D
DEAL01228,OPP01917,CUST01960,Cloud Subscription,Won,2026-02-25,2026-09-09,132303.99,Agent C
DEAL01229,OPP01380,CUST01761,Laptop,Prospecting,2026-06-20,2026-07-30,228531.99,Agent C
DEAL01230,OPP00444,CUST00637,Cloud Subscription,Prospecting,2026-05-22,2026-11-13,164057.91,Agent D
DEAL01231,OPP00797,CUST01878,Analytics Suite,Won,2025-12-04,2026-02-11,81000.55,Agent A
DEAL01232,OPP00589,CUST01884,CRM License,Prospecting,2025-11-09,2026-06-08,144136.56,Agent B
DEAL01233,OPP00128,CUST01008,Analytics Suite,Won,2026-04-27,2026-06-05,107360.48,Agent E
DEAL01234,OPP01601,CUST00411,CRM License,Prospecting,2026-05-17,2026-09-21,226781.48,Agent E
DEAL01235,OPP01157,CUST01556,CRM License,Lost,2026-06-25,2026-10-03,287633.32,Agent D
DEAL01236,OPP01941,CUST00226,Support Package,Prospecting,2025-08-27,2025-12-25,99276.21,Agent A
DEAL01237,OPP01683,CUST00723,CRM License,Lost,2025-10-11,2026-01-15,221251.07,Agent C
DEAL01238,OPP01300,CUST01065,AI Platform,Prospecting,2025-02-17,2025-03-04,250883.15,Agent B
DEAL01239,OPP00088,CUST01728,Support Package,Qualification,2025-04-15,2025-11-07,135803.68,Agent E
DEAL01240,OPP00886,CUST01953,AI Platform,Proposal,2025-08-14,2025-12-23,175762.12,Agent E
DEAL01241,OPP00950,CUST01636,AI Platform,Prospecting,2026-04-28,2026-09-21,131997.67,Agent D
DEAL01242,OPP01350,CUST00970,Cloud Subscription,Proposal,2025-09-24,2026-01-30,136787.69,Agent D
DEAL01243,OPP01135,CUST00170,AI Platform,Prospecting,2025-12-17,2026-04-26,161713.62,Agent A
DEAL01244,OPP01561,CUST01600,Support Package,Prospecting,2026-05-31,2026-10-26,110443.79,Agent E
DEAL01245,OPP00045,CUST01714,Laptop,Proposal,2025-10-11,2026-01-23,176032.19,Agent C
DEAL01246,OPP00226,CUST00946,Cloud Subscription,Prospecting,2025-07-19,2025-08-25,265763.38,Agent C
DEAL01247,OPP01906,CUST01109,Cloud Subscription,Proposal,2026-03-12,2026-03-25,144061.23,Agent C
DEAL01248,OPP00871,CUST01701,CRM License,Lost,2025-07-07,2025-11-16,331448.85,Agent D
DEAL01249,OPP01646,CUST00265,AI Platform,Prospecting,2025-08-20,2025-10-09,84118.48,Agent D
DEAL01250,OPP01715,CUST01626,AI Platform,Lost,2026-06-14,2026-10-04,162831.61,Agent D
DEAL01251,OPP00242,CUST01026,Laptop,Prospecting,2025-09-18,2026-02-13,214572.9,Agent E
DEAL01252,OPP01411,CUST01373,Support Package,Negotiation,2026-05-13,2026-10-05,194709.9,Agent E
DEAL01253,OPP00348,CUST00382,AI Platform,Prospecting,2026-01-18,2026-03-05,331959.83,Agent E
DEAL01254,OPP00308,CUST01231,Analytics Suite,Lost,2026-04-03,2026-09-10,120271.53,Agent D
DEAL01255,OPP00489,CUST00537,Laptop,Prospecting,2025-07-14,2026-02-25,138394.96,Agent E
DEAL01256,OPP01511,CUST01037,Laptop,Won,2026-04-12,2026-07-12,212531.73,Agent E
DEAL01257,OPP00187,CUST01050,AI Platform,Lost,2026-07-22,2026-08-25,212764.74,Agent C
DEAL01258,OPP01335,CUST01914,Laptop,Qualification,2025-04-08,2025-08-10,277729.93,Agent A
DEAL01259,OPP00763,CUST01341,Laptop,Won,2025-04-24,2025-09-21,280135.35,Agent D
DEAL01260,OPP00530,CUST01115,Support Package,Won,2025-12-03,2026-03-12,13696.13,Agent B
