deal_id,opportunity_id,customer_id,product,deal_stage,engage_date,close_date,close_value,sales_agent
DEAL00514,OPP00336,CUST00470,Support Package,Proposal,2025-12-25,2025-08-08,240250.52,Agent A
DEAL00515,OPP00358,CUST00042,Laptop,Prospecting,2025-07-09,2025-11-27,72653.42,Agent A
DEAL00516,OPP00122,CUST00202,AI Platform,Prospecting,2025-05-18,2025-06-12,65396.5,Agent C
DEAL00517,OPP00444,CUST00458,Analytics Suite,Prospecting,2026-03-12,2026-05-05,143086.06,Agent A
DEAL00518,OPP00359,CUST00244,AI Platform,Qualification,2026-04-02,2026-08-05,203862.56,Agent E
DEAL00519,OPP00346,CUST00157,Support Package,Qualification,2025-10-29,2025-12-21,187898.79,Agent E
DEAL00520,OPP00193,CUST00464,CRM License,Lost,2025-11-07,2025-07-06,142189.93,Agent C
DEAL00521,OPP00416,CUST00449,Support Package,Lost,2026-03-06,2025-10-04,159690.47,Agent B
DEAL00522,OPP00377,CUST00401,Cloud Subscription,Proposal,2025-11-27,2025-08-02,64314.24,Agent C
DEAL00523,OPP00463,CUST00286,Cloud Subscription,Prospecting,2026-03-20,2026-04-28,110980.69,Agent A
DEAL00524,OPP00146,CUST00282,AI Platform,Proposal,2025-12-19,2025-08-21,67564.58,Agent C
DEAL00525,OPP00478,CUST00437,AI Platform,Qualification,2026-04-29,2026-10-10,221682.4,Agent E
DEAL00526,OPP00408,CUST00381,Support Package,Prospecting,2025-10-09,2026-04-03,32575.85,Agent C
DEAL00527,OPP00286,CUST00238,Support Package,Won,2026-02-15,2026-10-09,171536.44,Agent C
DEAL00528,OPP00111,CUST00019,Analytics Suite,Qualification,2025-06-15,2026-03-26,68769.38,Agent B
DEAL00529,OPP00050,CUST00053,Laptop,Qualification,2025-10-05,2025-07-04,121516.47,Agent E
DEAL00530,OPP00014,CUST00085,Analytics Suite,Qualification,2025-01-26,2026-01-26,78356.13,Agent D
DEAL00531,OPP00134,CUST00273,Cloud Subscription,Prospecting,2026-04-15,2025-09-05,84195.1,Agent D
DEAL00532,OPP00588,CUST00430,Analytics Suite,Lost,2026-03-29,2025-07-19,68796.29,Agent E
DEAL00533,OPP00596,CUST00360,Support Package,Negotiation,2026-02-23,2025-10-24,189434.27,Agent D
DEAL00534,OPP00343,CUST00213,Analytics Suite,Won,2026-03-26,2025-10-03,94600.39,Agent A
DEAL00535,OPP00286,CUST00437,CRM License,Won,2026-04-28,2025-12-06,182957.47,Agent D
DEAL00536,OPP00314,CUST00361,Laptop,Proposal,2025-03-14,2025-07-27,116737.13,Agent A
DEAL00537,OPP00297,CUST00104,Support Package,Prospecting,2025-04-25,2026-05-15,139075.28,Agent E
DEAL00538,OPP00569,CUST00192,AI Platform,Lost,2025-02-20,2025-09-17,138105.43,Agent D
DEAL00539,OPP00164,CUST00429,Analytics Suite,Qualification,2026-01-04,2025-06-05,244083.76,Agent D
DEAL00540,OPP00497,CUST00177,Support Package,Negotiation,2026-02-06,2026-09-16,94930.3,Agent A
DEAL00541,OPP00016,CUST00147,AI Platform,Prospecting,2025-06-20,2025-06-24,55882.6,Agent A
DEAL00542,OPP00344,CUST00380,AI Platform,Prospecting,2025-09-25,2026-01-07,228389.03,Agent C
DEAL00543,OPP00078,CUST00455,Cloud Subscription,Lost,2025-01-03,2026-08-22,47835.63,Agent B
DEAL00544,OPP00346,CUST00081,Cloud Subscription,Negotiation,2025-07-29,2026-04-11,209433.6,Agent D
DEAL00545,OPP00072,CUST00193,Support Package,Qualification,2026-01-11,2026-03-21,41802.65,Agent B
DEAL00546,OPP00270,CUST00037,Support Package,Prospecting,2026-05-01,2026-07-22,166387.46,Agent B
DEAL00547,OPP00287,CUST00377,CRM License,Won,2026-01-26,2025-06-10,41882.5,Agent D
DEAL00548,OPP00066,CUST00326,Laptop,Won,2026-04-26,2025-11-12,231156.03,Agent A
DEAL00549,OPP00068,CUST00154,Laptop,Negotiation,2026-01-25,2026-09-24,143427.03,Agent C
DEAL00550,OPP00193,CUST00130,Support Package,Qualification,2025-12-04,2026-01-01,85672.09,Agent E
DEAL00551,OPP00055,CUST00059,Cloud Subscription,Negotiation,2025-10-28,2025-10-04,39379.08,Agent D
DEAL00552,OPP00379,CUST00224,Analytics Suite,Prospecting,2026-01-18,2026-02-22,95942.1,Agent D
DEAL00553,OPP00168,CUST00249,CRM License,Won,2025-12-08,2026-03-07,177729.91,Agent E
DEAL00554,OPP00409,CUST00240,Laptop,Proposal,2025-04-25,2025-08-27,99312.97,Agent B
DEAL00555,OPP00508,CUST00374,Support Package,Negotiation,2025-06-16,2026-08-29,65293.06,Agent C
DEAL00556,OPP00537,CUST00389,Cloud Subscription,Proposal,2026-03-11,2025-09-22,146465.31,Agent B
DEAL00557,OPP00102,CUST00293,Cloud Subscription,Proposal,2025-09-22,2025-06-21,107366.35,Agent E
DEAL00558,OPP00422,CUST00287,Cloud Subscription,Lost,2025-08-15,2025-10-26,45622.53,Agent E
DEAL00559,OPP00478,CUST00204,Analytics Suite,Won,2025-05-31,2026-01-31,42727.06,Agent C
DEAL00560,OPP00120,CUST00099,AI Platform,Negotiation,2025-09-25,2026-02-21,178328.19,Agent E
DEAL00561,OPP00291,CUST00350,Analytics Suite,Proposal,2025-04-26,2026-01-03,243794.61,Agent E
DEAL00562,OPP00488,CUST00176,Cloud Subscription,Prospecting,2025-03-29,2026-08-05,62108.05,Agent C
DEAL00563,OPP00161,CUST00262,Support Package,Lost,2025-11-14,2026-09-27,194421.41,Agent D
DEAL00564,OPP00078,CUST00271,CRM License,Qualification,2025-08-30,2026-01-26,26463.64,Agent B
DEAL00565,OPP00038,CUST00143,Analytics Suite,Lost,2025-12-26,2026-08-05,98486.1,Agent D
DEAL00566,OPP00394,CUST00189,Support Package,Qualification,2025-11-25,2026-07-04,129138.6,Agent D
DEAL00567,OPP00441,CUST00272,Cloud Subscription,Won,2025-11-29,2026-08-02,70843.0,Agent B
DEAL00568,OPP00540,CUST00020,CRM License,Negotiation,2025-02-09,2026-01-18,134746.71,Agent D
DEAL00569,OPP00462,CUST00333,Laptop,Negotiation,2025-07-01,2026-01-18,221240.53,Agent C
DEAL00570,OPP00294,CUST00300,Laptop,Qualification,2026-05-05,2026-01-28,236387.3,Agent B
DEAL00571,OPP00400,CUST00426,Support Package,Prospecting,2025-07-28,2025-12-07,29636.45,Agent A
DEAL00572,OPP00092,CUST00046,CRM License,Qualification,2026-01-26,2026-06-25,71602.25,Agent D
DEAL00573,OPP00006,CUST00095,Support Package,Qualification,2025-09-30,2026-01-15,244887.81,Agent E
DEAL00574,OPP00271,CUST00418,CRM License,Negotiation,2025-04-29,2025-08-05,71252.51,Agent B
DEAL00575,OPP00559,CUST00064,CRM License,Proposal,2026-01-17,2026-09-03,174713.3,Agent A
DEAL00576,OPP00099,CUST00413,Support Package,Prospecting,2026-03-10,2026-06-13,67096.15,Agent E
DEAL00577,OPP00526,CUST00131,CRM License,Negotiation,2025-01-24,2026-06-23,92309.57,Agent A
DEAL00578,OPP00194,CUST00009,Analytics Suite,Lost,2025-09-15,2026-03-06,51863.35,Agent D
DEAL00579,OPP00157,CUST00459,Cloud Subscription,Qualification,2026-04-28,2026-02-24,214793.55,Agent E
DEAL00580,OPP00115,CUST00203,CRM License,Proposal,2025-04-02,2025-12-26,221248.95,Agent D
DEAL00581,OPP00396,CUST00409,Analytics Suite,Prospecting,2026-04-12,2026-07-20,77743.56,Agent E
DEAL00582,OPP00522,CUST00470,CRM License,Won,2025-06-10,2025-06-16,206779.51,Agent B
DEAL00583,OPP00214,CUST00298,Analytics Suite,Prospecting,2025-05-29,2026-03-24,92769.2,Agent C
DEAL00584,OPP00533,CUST00174,Support Package,Prospecting,2025-04-27,2026-09-17,29259.76,Agent C
DEAL00585,OPP00015,CUST00073,Laptop,Qualification,2026-04-03,2026-01-06,190728.72,Agent A
DEAL00586,OPP00419,CUST00084,AI Platform,Qualification,2025-02-22,2026-02-12,151129.33,Agent E
DEAL00587,OPP00368,CUST00059,CRM License,Won,2025-10-29,2026-06-02,72223.7,Agent D
DEAL00588,OPP00213,CUST00021,AI Platform,Won,2025-02-14,2026-02-23,66984.94,Agent B
DEAL00589,OPP00005,CUST00458,CRM License,Won,2025-09-22,2026-01-15,244027.73,Agent B
DEAL00590,OPP00231,CUST00406,Support Package,Negotiation,2026-05-01,2025-09-27,216312.76,Agent B
DEAL00591,OPP00201,CUST00157,Support Package,Negotiation,2025-09-19,2026-08-14,203400.59,Agent C
DEAL00592,OPP00402,CUST00319,Analytics Suite,Qualification,2025-11-03,2025-11-25,36364.34,Agent D
DEAL00593,OPP00149,CUST00329,CRM License,Qualification,2025-08-22,2025-06-20,190020.88,Agent B
DEAL00594,OPP00584,CUST00061,Support Package,Won,2026-01-10,2026-08-24,57562.35,Agent B
DEAL00595,OPP00492,CUST00064,Support Package,Negotiation,2025-02-04,2025-07-06,244460.29,Agent A
DEAL00596,OPP00226,CUST00325,CRM License,Proposal,2025-12-04,2026-05-01,17761.85,Agent E
DEAL00597,OPP00586,CUST00168,Analytics Suite,Negotiation,2026-03-13,2026-07-27,91273.93,Agent E
DEAL00598,OPP00169,CUST00203,Analytics Suite,Qualification,2026-02-07,2026-07-11,110018.72,Agent E
DEAL00599,OPP00152,CUST00129,Analytics Suite,Negotiation,2025-07-16,2025-09-16,206929.71,Agent A
DEAL00600,OPP00224,CUST00245,Analytics Suite,Qualification,2025-01-25,2025-12-06,192724.59,Agent C
DEAL00601,OPP00504,CUST00106,Laptop,Won,2026-01-30,2025-11-25,96873.08,Agent A
DEAL00602,OPP00550,CUST00321,CRM License,Won,2025-07-21,2025-09-04,143562.27,Agent B
DEAL00603,OPP00044,CUST00122,Laptop,Won,2025-09-30,2026-04-11,209720.82,Agent D
DEAL00604,OPP00504,CUST00318,Support Package,Proposal,2025-02-05,2025-06-20,9458.9,Agent B
DEAL00605,OPP00241,CUST00182,Laptop,Proposal,2026-04-19,2025-11-11,201533.63,Agent B
DEAL00606,OPP00351,CUST00103,Analytics Suite,Qualification,2025-08-11,2026-06-17,236989.53,Agent D
DEAL00607,OPP00023,CUST00316,Support Package,Prospecting,2025-12-18,2025-09-05,12855.81,Agent E
DEAL00608,OPP00598,CUST00302,Laptop,Lost,2025-10-04,2025-10-21,16167.34,Agent A
DEAL00609,OPP00043,CUST00261,Laptop,Proposal,2025-01-18,2025-08-01,89405.93,Agent C
DEAL00610,OPP00466,CUST00113,CRM License,Qualification,2025-07-07,2026-01-28,26503.54,Agent B
DEAL00611,OPP00040,CUST00406,Laptop,Negotiation,2026-02-06,2026-01-24,122422.64,Agent B
DEAL00612,OPP00303,CUST00474,Support Package,Won,2025-09-14,2025-10-09,183534.12,Agent C
DEAL00613,OPP00175,CUST00437,Analytics Suite,Won,2025-05-22,2025-09-01,143890.31,Agent A
DEAL00614,OPP00532,CUST00070,CRM License,Won,2025-05-16,2026-10-08,53125.82,Agent B
DEAL00615,OPP00461,CUST00160,Laptop,Qualification,2026-03-26,2025-08-30,165428.77,Agent C
DEAL00616,OPP00193,CUST00240,CRM License,Won,2025-11-03,2025-10-11,172789.35,Agent B
DEAL00617,OPP00244,CUST00011,AI Platform,Proposal,2025-03-20,2025-10-01,233449.26,Agent E
DEAL00618,OPP00280,CUST00138,CRM License,Negotiation,2026-03-20,2026-08-14,40965.24,Agent E
DEAL00619,OPP00036,CUST00495,Analytics Suite,Won,2026-02-22,2026-07-20,174622.36,Agent B
DEAL00620,OPP00557,CUST00167,AI Platform,Qualification,2025-10-19,2026-05-08,228299.67,Agent B
DEAL00621,OPP00540,CUST00247,AI Platform,Negotiation,2025-03-03,2026-07-24,127883.22,Agent E
DEAL00622,OPP00154,CUST00354,CRM License,Won,2025-05-09,2025-09-26,93640.92,Agent B
DEAL00623,OPP00023,CUST00031,Support Package,Prospecting,2026-05-14,2026-08-29,46833.63,Agent A
DEAL00624,OPP00091,CUST00012,Analytics Suite,Won,2025-12-07,2025-12-15,217362.79,Agent A
DEAL00625,OPP00390,CUST00243,Support Package,Lost,2025-10-25,2026-03-09,101590.36,Agent D
DEAL00626,OPP00359,CUST00108,Analytics Suite,Proposal,2025-09-14,2026-06-09,231596.2,Agent A
DEAL00627,OPP00550,CUST00336,Analytics Suite,Negotiation,2026-04-25,2025-06-01,212700.78,Agent B
DEAL00628,OPP00228,CUST00422,Support Package,Proposal,2025-07-31,2025-12-28,97276.76,Agent B
DEAL00629,OPP00202,CUST00323,Cloud Subscription,Prospecting,2025-02-23,2026-02-18,145609.01,Agent C
DEAL00630,OPP00350,CUST00194,AI Platform,Prospecting,2025-06-24,2026-07-25,11657.64,Agent A
DEAL00631,OPP00038,CUST00308,CRM License,Lost,2025-04-10,2026-04-28,69489.24,Agent E
DEAL00632,OPP00500,CUST00133,Support Package,Proposal,2025-02-08,2025-12-29,179016.85,Agent E
DEAL00633,OPP00043,CUST00395,Support Package,Negotiation,2026-02-18,2025-08-26,171088.18,Agent D
DEAL00634,OPP00517,CUST00281,CRM License,Prospecting,2025-09-20,2025-10-31,91575.52,Agent C
DEAL00635,OPP00068,CUST00291,AI Platform,Prospecting,2025-05-30,2026-05-16,203108.97,Agent E
DEAL00636,OPP00123,CUST00163,CRM License,Won,2025-05-01,2025-12-04,62779.83,Agent D
DEAL00637,OPP00336,CUST00278,Analytics Suite,Lost,2025-06-27,2025-07-31,118011.28,Agent A
DEAL00638,OPP00153,CUST00421,Cloud Subscription,Qualification,2025-10-28,2026-03-12,120770.01,Agent C
DEAL00639,OPP00162,CUST00470,Analytics Suite,Prospecting,2025-11-26,2025-09-03,88500.11,Agent C
DEAL00640,OPP00214,CUST00439,Cloud Subscription,Negotiation,2025-04-30,2026-03-01,238893.19,Agent B
DEAL00641,OPP00376,CUST00203,CRM License,Negotiation,2025-03-13,2025-07-11,175687.59,Agent A
DEAL00642,OPP00443,CUST00096,Analytics Suite,Won,2025-08-07,2025-10-25,137103.84,Agent C
DEAL00643,OPP00423,CUST00483,AI Platform,Negotiation,2026-01-29,2026-02-01,130076.2,Agent D
DEAL00644,OPP00538,CUST00223,Analytics Suite,Won,2026-02-02,2025-10-10,44027.54,Agent E
DEAL00645,OPP00230,CUST00237,Support Package,Prospecting,2025-10-29,2026-08-23,96185.79,Agent A
DEAL00646,OPP00059,CUST00117,Cloud Subscription,Prospecting,2025-05-03,2026-03-24,169829.46,Agent A
DEAL00647,OPP00096,CUST00456,Cloud Subscription,Prospecting,2025-09-01,2025-10-01,231519.7,Agent C
DEAL00648,OPP00262,CUST00192,AI Platform,Prospecting,2026-01-09,2025-10-21,205033.69,Agent C
DEAL00649,OPP00354,CUST00276,Cloud Subscription,Qualification,2025-03-16,2025-11-29,78595.5,Agent C
DEAL00650,OPP00312,CUST00106,Cloud Subscription,Lost,2025-01-06,2025-12-09,111319.37,Agent D
DEAL00651,OPP00136,CUST00482,AI Platform,Lost,2025-01-21,2026-08-30,25314.79,Agent B
DEAL00652,OPP00473,CUST00004,Analytics Suite,Qualification,2025-07-09,2026-07-04,30032.22,Agent C
DEAL00653,OPP00430,CUST00018,CRM License,Prospecting,2025-08-13,2025-12-24,120206.44,Agent B
DEAL00654,OPP00537,CUST00307,Analytics Suite,Negotiation,2026-02-07,2026-08-08,134903.75,Agent B
DEAL00655,OPP00146,CUST00452,Support Package,Won,2025-04-13,2026-01-17,69686.64,Agent A
DEAL00656,OPP00524,CUST00020,Support Package,Lost,2025-12-10,2025-06-22,162481.76,Agent E
DEAL00657,OPP00087,CUST00122,Cloud Subscription,Proposal,2026-04-11,2026-07-07,177328.27,Agent E
DEAL00658,OPP00109,CUST00137,Support Package,Won,2025-04-09,2025-08-19,78283.45,Agent D
DEAL00659,OPP00423,CUST00080,CRM License,Proposal,2026-05-15,2025-10-08,190814.06,Agent D
DEAL00660,OPP00345,CUST00154,Cloud Subscription,Proposal,2025-11-14,2026-03-19,55373.21,Agent E
DEAL00661,OPP00266,CUST00358,Support Package,Prospecting,2025-12-29,2026-03-03,138341.59,Agent E
DEAL00662,OPP00586,CUST00025,Laptop,Proposal,2026-04-30,2026-07-05,202048.87,Agent A
DEAL00663,OPP00494,CUST00452,Laptop,Prospecting,2025-03-24,2026-04-19,136567.23,Agent A
DEAL00664,OPP00333,CUST00169,Laptop,Qualification,2025-06-30,2026-06-11,227450.87,Agent E
DEAL00665,OPP00413,CUST00059,Laptop,Negotiation,2025-06-01,2026-07-19,19332.8,Agent C
DEAL00666,OPP00191,CUST00301,Analytics Suite,Proposal,2025-02-25,2025-07-25,149136.89,Agent C
DEAL00667,OPP00142,CUST00041,Laptop,Negotiation,2025-07-09,2025-08-05,142630.09,Agent A
DEAL00668,OPP00073,CUST00038,Cloud Subscription,Prospecting,2026-02-22,2026-01-13,166786.57,Agent B
DEAL00669,OPP00167,CUST00117,AI Platform,Proposal,2025-01-22,2025-06-26,209184.68,Agent E
DEAL00670,OPP00168,CUST00275,Analytics Suite,Won,2025-03-09,2026-08-15,182834.01,Agent D
DEAL00671,OPP00566,CUST00270,AI Platform,Qualification,2025-07-04,2026-02-08,198619.27,Agent C
DEAL00672,OPP00259,CUST00127,Cloud Subscription,Lost,2025-01-10,2025-12-14,75760.1,Agent B
DEAL00673,OPP00439,CUST00405,Cloud Subscription,Qualification,2025-03-07,2025-10-08,99936.86,Agent C
DEAL00674,OPP00111,CUST00399,CRM License,Proposal,2025-09-21,2026-01-29,158560.36,Agent B
DEAL00675,OPP00531,CUST00003,Analytics Suite,Qualification,2025-08-13,2026-04-08,140598.06,Agent E
DEAL00676,OPP00290,CUST00293,AI Platform,Lost,2025-05-03,2025-12-29,240470.45,Agent E
DEAL00677,OPP00562,CUST00373,Laptop,Won,2025-02-07,2025-12-07,50774.45,Agent E
DEAL00678,OPP00510,CUST00498,Cloud Subscription,Negotiation,2026-05-06,2026-03-17,91063.2,Agent A
DEAL00679,OPP00175,CUST00430,Laptop,Won,2025-05-03,2026-01-12,145325.03,Agent B
DEAL00680,OPP00302,CUST00016,AI Platform,Qualification,2025-11-14,2026-02-01,217651.12,Agent D
DEAL00681,OPP00185,CUST00398,Analytics Suite,Lost,2025-06-05,2025-07-26,232690.39,Agent D
DEAL00682,OPP00339,CUST00265,Support Package,Negotiation,2026-01-29,2025-07-25,87328.9,Agent E
DEAL00683,OPP00510,CUST00239,Support Package,Lost,2025-10-28,2026-03-03,21441.57,Agent D
DEAL00684,OPP00310,CUST00263,Cloud Subscription,Won,2025-11-17,2026-04-02,108296.83,Agent C
DEAL00685,OPP00507,CUST00398,CRM License,Prospecting,2026-04-27,2026-07-14,101614.32,Agent B
DEAL00686,OPP00346,CUST00134,Laptop,Prospecting,2025-03-08,2026-05-06,246689.33,Agent B
DEAL00687,OPP00081,CUST00213,Cloud Subscription,Negotiation,2026-01-28,2025-10-31,110610.0,Agent B
DEAL00688,OPP00374,CUST00015,CRM License,Negotiation,2025-05-13,2025-07-23,79902.13,Agent C
DEAL00689,OPP00156,CUST00436,Laptop,Negotiation,2025-12-28,2026-07-03,94517.46,Agent A
DEAL00690,OPP00432,CUST00328,AI Platform,Prospecting,2026-01-29,2026-08-18,102246.94,Agent C
DEAL00691,OPP00500,CUST00418,Support Package,Won,2025-05-20,2025-09-19,206277.39,Agent B
DEAL00692,OPP00147,CUST00360,CRM License,Negotiation,2025-03-23,2026-10-05,24848.65,Agent B
DEAL00693,OPP00481,CUST00129,Laptop,Prospecting,2025-02-27,2026-08-01,82544.23,Agent B
DEAL00694,OPP00435,CUST00352,Cloud Subscription,Negotiation,2025-05-29,2026-10-04,241748.03,Agent D
DEAL00695,OPP00519,CUST00122,Laptop,Negotiation,2026-02-09,2026-08-20,42510.11,Agent A
DEAL00696,OPP00069,CUST00241,Cloud Subscription,Lost,2026-03-25,2026-09-30,186937.32,Agent C
DEAL00697,OPP00186,CUST00115,Support Package,Negotiation,2025-05-11,2025-12-21,92316.41,Agent B
DEAL00698,OPP00204,CUST00197,Support Package,Prospecting,2025-03-10,2025-09-20,147537.45,Agent E
DEAL00699,OPP00554,CUST00222,Laptop,Won,2025-12-11,2026-04-21,29389.27,Agent A
DEAL00700,OPP00013,CUST00214,Laptop,Prospecting,2025-09-07,2026-08-21,80070.86,Agent E
