opportunity_id,lead_id,customer_id,product,opportunity_stage,opportunity_value,probability,created_date,sales_agent
OPP00569,LEAD00756,CUST00070,Cloud Subscription,Prospecting,136367.11,74,2025-12-25,Agent E
OPP00570,LEAD00003,CUST00385,Cloud Subscription,Proposal,115041.31,56,2025-09-06,Agent E
OPP00571,LEAD00637,CUST00118,Support Package,Lost,112829.59,67,2025-05-06,Agent E
OPP00572,LEAD00268,CUST00198,CRM License,Negotiation,27328.65,14,2026-02-15,Agent A
OPP00573,LEAD00596,CUST00205,Analytics Suite,Won,181057.92,86,2026-03-14,Agent A
OPP00574,LEAD00016,CUST00214,CRM License,Prospecting,57365.49,14,2026-01-04,Agent A
OPP00575,LEAD00334,CUST00056,Support Package,Lost,53253.64,69,2025-01-04,Agent D
OPP00576,LEAD00464,CUST00287,CRM License,Negotiation,106125.79,30,2025-03-29,Agent B
OPP00577,LEAD00059,CUST00470,Laptop,Negotiation,60805.69,33,2025-05-31,Agent A
OPP00578,LEAD00177,CUST00293,Laptop,Negotiation,148045.28,27,2025-06-25,Agent E
OPP00579,LEAD00063,CUST00175,AI Platform,Negotiation,96008.52,30,2025-07-30,Agent E
OPP00580,LEAD00561,CUST00347,AI Platform,Lost,114983.37,63,2026-03-02,Agent E
OPP00581,LEAD00307,CUST00370,Support Package,Proposal,136606.48,19,2025-09-16,Agent E
OPP00582,LEAD00246,CUST00500,Support Package,Won,54866.2,33,2025-04-01,Agent C
OPP00583,LEAD00289,CUST00462,Support Package,Won,43159.15,94,2025-09-16,Agent D
OPP00584,LEAD00798,CUST00128,Laptop,Prospecting,220703.37,98,2026-02-16,Agent B
OPP00585,LEAD00332,CUST00431,CRM License,Qualification,111262.31,69,2025-07-10,Agent B
OPP00586,LEAD00527,CUST00378,Analytics Suite,Proposal,105962.93,66,2025-03-22,Agent A
OPP00587,LEAD00255,CUST00325,Support Package,Prospecting,13724.98,32,2026-02-19,Agent C
OPP00588,LEAD00604,CUST00442,Support Package,Prospecting,127004.19,31,2025-05-18,Agent B
OPP00589,LEAD00510,CUST00292,Laptop,Negotiation,140771.58,77,2026-03-09,Agent D
OPP00590,LEAD00791,CUST00288,Analytics Suite,Qualification,141916.01,43,2026-04-15,Agent E
OPP00591,LEAD00718,CUST00226,Laptop,Qualification,178222.64,79,2025-12-16,Agent A
OPP00592,LEAD00606,CUST00064,Analytics Suite,Proposal,48483.05,37,2025-05-06,Agent D
OPP00593,LEAD00737,CUST00455,Laptop,Qualification,66794.67,48,2026-01-04,Agent B
OPP00594,LEAD00463,CUST00426,CRM License,Prospecting,203628.96,51,2026-02-09,Agent C
OPP00595,LEAD00199,CUST00048,Support Package,Qualification,237056.8,32,2025-12-22,Agent A
OPP00596,LEAD00271,CUST00202,Cloud Subscription,Qualification,38303.52,79,2025-11-05,Agent B
OPP00597,LEAD00746,CUST00498,Cloud Subscription,Won,126924.14,89,2025-12-09,Agent A
OPP00598,LEAD00558,CUST00337,Support Package,Prospecting,57473.18,11,2025-08-18,Agent B
OPP00599,LEAD00064,CUST00414,Support Package,Lost,19717.93,33,2026-04-05,Agent E
OPP00600,LEAD00230,CUST00405,Support Package,Qualification,84748.32,26,2025-12-11,Agent C
