opportunity_id,lead_id,customer_id,product,opportunity_stage,opportunity_value,probability,created_date,sales_agent
OPP00566,LEAD01061,CUST01296,Analytics Suite,Lost,42338.55,27,2025-05-27,Agent B
OPP00567,LEAD01451,CUST00540,CRM License,Prospecting,225079.75,5,2025-06-24,Agent D
OPP00568,LEAD00072,CUST01974,AI Platform,Won,192329.84,44,2025-02-06,Agent B
OPP00569,LEAD01024,CUST01298,Support Package,Proposal,27355.48,10,2025-10-20,Agent D
OPP00570,LEAD00112,CUST01114,Cloud Subscription,Proposal,94561.21,40,2026-03-25,Agent A
OPP00571,LEAD01801,CUST00859,AI Platform,Prospecting,72670.97,65,2026-05-08,Agent B
OPP00572,LEAD01362,CUST01512,Support Package,Negotiation,127500.88,41,2026-03-08,Agent E
OPP00573,LEAD00377,CUST00852,CRM License,Prospecting,67522.47,70,2026-06-06,Agent A
OPP00574,LEAD01043,CUST01607,AI Platform,Lost,89700.6,33,2026-07-29,Agent B
OPP00575,LEAD00219,CUST00319,Laptop,Lost,95848.74,43,2025-05-13,Agent A
OPP00576,LEAD01608,CUST01641,Support Package,Qualification,183945.16,89,2025-09-16,Agent E
OPP00577,LEAD00393,CUST01924,Laptop,Proposal,49113.39,28,2025-07-21,Agent D
OPP00578,LEAD01215,CUST00486,Support Package,Won,79919.36,53,2026-02-13,Agent B
OPP00579,LEAD00158,CUST00448,Support Package,Negotiation,101972.94,73,2026-05-14,Agent A
OPP00580,LEAD00316,CUST01910,Cloud Subscription,Won,140229.7,39,2026-06-15,Agent D
OPP00581,LEAD01961,CUST00813,AI Platform,Lost,21045.7,34,2025-02-23,Agent A
OPP00582,LEAD00772,CUST01391,AI Platform,Prospecting,299771.32,71,2025-11-03,Agent D
OPP00583,LEAD00246,CUST00381,Support Package,Negotiation,97113.68,12,2025-03-11,Agent E
OPP00584,LEAD01400,CUST00856,Cloud Subscription,Qualification,93330.01,30,2025-07-16,Agent C
OPP00585,LEAD00402,CUST01407,Laptop,Won,170912.47,44,2025-10-13,Agent D
OPP00586,LEAD01179,CUST01790,AI Platform,Lost,257669.33,25,2026-01-05,Agent A
OPP00587,LEAD01620,CUST00873,Analytics Suite,Lost,142474.72,56,2026-04-16,Agent B
OPP00588,LEAD01367,CUST00151,Analytics Suite,Qualification,82163.37,64,2026-08-16,Agent A
OPP00589,LEAD00494,CUST00828,Laptop,Qualification,174103.9,97,2025-07-20,Agent A
OPP00590,LEAD00474,CUST01286,AI Platform,Proposal,150053.34,62,2025-11-30,Agent E
OPP00591,LEAD00445,CUST01751,CRM License,Negotiation,132691.7,61,2025-02-11,Agent D
OPP00592,LEAD01264,CUST01668,CRM License,Negotiation,295326.06,74,2025-03-08,Agent A
OPP00593,LEAD01345,CUST01519,CRM License,Negotiation,298825.58,24,2026-07-31,Agent E
OPP00594,LEAD01042,CUST00331,CRM License,Won,172963.71,50,2026-07-14,Agent D
OPP00595,LEAD00798,CUST01040,Support Package,Qualification,29721.14,84,2026-07-14,Agent B
OPP00596,LEAD00125,CUST01153,Laptop,Lost,174406.1,21,2025-06-05,Agent C
OPP00597,LEAD01671,CUST00938,CRM License,Lost,286216.92,32,2026-01-24,Agent D
OPP00598,LEAD01321,CUST01847,Laptop,Prospecting,278450.83,26,2025-05-17,Agent B
OPP00599,LEAD01277,CUST01920,CRM License,Proposal,72495.25,97,2026-02-11,Agent E
OPP00600,LEAD00208,CUST00421,Analytics Suite,Negotiation,65134.65,39,2025-10-16,Agent A
OPP00601,LEAD00577,CUST01913,CRM License,Lost,54154.2,36,2026-07-11,Agent D
OPP00602,LEAD00608,CUST01694,AI Platform,Prospecting,247737.46,83,2025-08-11,Agent E
OPP00603,LEAD01196,CUST01410,Cloud Subscription,Lost,152115.97,92,2026-01-19,Agent A
OPP00604,LEAD01575,CUST00763,Cloud Subscription,Lost,108033.51,5,2026-01-28,Agent A
OPP00605,LEAD01733,CUST01521,Support Package,Lost,104194.08,89,2026-04-15,Agent E
OPP00606,LEAD01045,CUST01173,Cloud Subscription,Lost,89869.84,72,2025-02-01,Agent B
OPP00607,LEAD00729,CUST01799,Support Package,Qualification,265959.73,87,2025-10-04,Agent B
OPP00608,LEAD00817,CUST01423,CRM License,Won,128807.17,13,2025-09-27,Agent A
OPP00609,LEAD01473,CUST01929,CRM License,Lost,80765.14,8,2025-05-16,Agent B
OPP00610,LEAD00637,CUST00839,AI Platform,Negotiation,216017.39,37,2026-04-25,Agent D
OPP00611,LEAD00832,CUST00165,Analytics Suite,Won,194281.82,86,2026-05-12,Agent D
OPP00612,LEAD01573,CUST00984,Laptop,Proposal,217456.01,52,2025-02-18,Agent B
OPP00613,LEAD01087,CUST01995,CRM License,Negotiation,248367.27,74,2026-02-12,Agent D
OPP00614,LEAD00936,CUST01311,Support Package,Proposal,39357.78,28,2026-05-29,Agent A
OPP00615,LEAD01468,CUST01407,Cloud Subscription,Won,10576.74,37,2025-06-22,Agent E
OPP00616,LEAD00578,CUST01251,AI Platform,Won,24664.21,89,2026-01-12,Agent B
OPP00617,LEAD00122,CUST01186,Support Package,Prospecting,214970.05,52,2026-01-07,Agent D
OPP00618,LEAD01577,CUST00123,CRM License,Negotiation,281004.0,79,2025-01-12,Agent D
OPP00619,LEAD00910,CUST00827,Laptop,Proposal,106020.56,66,2026-05-02,Agent D
OPP00620,LEAD00651,CUST00173,Cloud Subscription,Prospecting,236546.31,21,2026-03-24,Agent A
OPP00621,LEAD00191,CUST00673,CRM License,Won,221463.51,95,2025-06-11,Agent A
OPP00622,LEAD01853,CUST01440,CRM License,Won,293637.86,95,2025-07-07,Agent A
OPP00623,LEAD01451,CUST01609,AI Platform,Prospecting,146529.99,79,2026-04-03,Agent C
OPP00624,LEAD00549,CUST00448,Support Package,Negotiation,58161.16,50,2026-04-23,Agent B
OPP00625,LEAD01216,CUST01309,Cloud Subscription,Qualification,231917.11,46,2025-02-13,Agent C
OPP00626,LEAD00929,CUST00453,CRM License,Proposal,247457.47,33,2025-08-02,Agent E
OPP00627,LEAD00654,CUST00402,CRM License,Negotiation,215117.02,66,2026-01-08,Agent D
OPP00628,LEAD00624,CUST01920,Cloud Subscription,Qualification,260322.69,34,2025-03-17,Agent D
OPP00629,LEAD00153,CUST01220,AI Platform,Proposal,117642.95,22,2026-08-19,Agent B
OPP00630,LEAD01950,CUST00396,Cloud Subscription,Proposal,210191.35,10,2025-05-05,Agent D
OPP00631,LEAD01852,CUST00283,Support Package,Proposal,86516.11,45,2026-06-01,Agent E
OPP00632,LEAD01742,CUST00099,Cloud Subscription,Qualification,139467.64,83,2025-02-08,Agent E
OPP00633,LEAD00631,CUST00994,Analytics Suite,Qualification,80322.73,80,2026-06-06,Agent A
OPP00634,LEAD01994,CUST00203,Support Package,Negotiation,54814.77,86,2025-01-24,Agent D
OPP00635,LEAD00551,CUST01167,CRM License,Proposal,20426.44,63,2026-02-10,Agent E
OPP00636,LEAD01649,CUST00868,CRM License,Lost,204713.03,88,2025-08-03,Agent E
OPP00637,LEAD00203,CUST01272,Analytics Suite,Qualification,263829.2,80,2025-10-02,Agent A
OPP00638,LEAD00621,CUST00416,Cloud Subscription,Qualification,101181.64,82,2025-03-06,Agent C
OPP00639,LEAD01155,CUST00291,AI Platform,Lost,134478.26,53,2026-02-08,Agent C
OPP00640,LEAD01936,CUST00202,Support Package,Won,11028.62,13,2026-01-06,Agent A
OPP00641,LEAD00532,CUST00192,AI Platform,Lost,129727.88,41,2025-07-11,Agent B
OPP00642,LEAD00865,CUST00145,Support Package,Won,91583.41,86,2025-10-09,Agent B
OPP00643,LEAD01686,CUST00518,Laptop,Won,176518.01,76,2025-11-26,Agent B
OPP00644,LEAD00945,CUST01601,Laptop,Prospecting,273469.98,6,2026-02-15,Agent B
OPP00645,LEAD01366,CUST01215,Support Package,Negotiation,156784.25,14,2025-11-18,Agent C
OPP00646,LEAD00837,CUST00501,Analytics Suite,Won,205904.47,68,2025-02-05,Agent E
OPP00647,LEAD00008,CUST01864,Support Package,Proposal,214590.02,98,2025-11-21,Agent D
OPP00648,LEAD00567,CUST01523,Laptop,Lost,54205.25,75,2025-07-27,Agent D
OPP00649,LEAD01132,CUST01559,CRM License,Prospecting,110505.48,96,2025-09-03,Agent A
OPP00650,LEAD00039,CUST01798,Analytics Suite,Proposal,42812.21,11,2025-08-09,Agent C
OPP00651,LEAD00464,CUST01492,AI Platform,Lost,137816.52,89,2025-07-30,Agent A
OPP00652,LEAD01907,CUST01914,Support Package,Qualification,267312.85,17,2025-05-21,Agent E
OPP00653,LEAD00031,CUST00661,Cloud Subscription,Proposal,149470.96,89,2025-07-16,Agent C
OPP00654,LEAD00495,CUST01713,Support Package,Lost,142284.37,98,2026-03-01,Agent C
OPP00655,LEAD01239,CUST00224,CRM License,Lost,70703.83,54,2025-05-14,Agent A
OPP00656,LEAD01127,CUST00601,Support Package,Won,99963.01,56,2026-03-29,Agent D
OPP00657,LEAD00410,CUST01784,Analytics Suite,Negotiation,281613.88,52,2025-09-19,Agent D
OPP00658,LEAD00120,CUST00267,Laptop,Prospecting,97868.64,58,2025-12-30,Agent C
OPP00659,LEAD01800,CUST01002,Analytics Suite,Negotiation,222102.11,83,2025-03-12,Agent B
OPP00660,LEAD01102,CUST00682,Cloud Subscription,Proposal,22221.08,32,2025-05-04,Agent C
OPP00661,LEAD01147,CUST00202,AI Platform,Proposal,47211.05,32,2026-06-22,Agent B
OPP00662,LEAD00116,CUST00472,Laptop,Won,100328.6,97,2026-05-11,Agent D
OPP00663,LEAD00419,CUST01070,Analytics Suite,Proposal,271412.05,86,2025-02-11,Agent C
OPP00664,LEAD00146,CUST01262,Support Package,Won,73594.58,56,2026-06-23,Agent E
OPP00665,LEAD01959,CUST01351,Laptop,Negotiation,220755.94,24,2026-05-15,Agent A
OPP00666,LEAD01540,CUST00263,CRM License,Prospecting,58582.1,96,2025-03-23,Agent D
OPP00667,LEAD01093,CUST00640,Support Package,Lost,187724.19,89,2025-05-24,Agent A
OPP00668,LEAD01362,CUST00209,Support Package,Negotiation,180180.19,36,2025-04-16,Agent E
OPP00669,LEAD00331,CUST00019,Analytics Suite,Qualification,190364.89,56,2026-05-24,Agent B
OPP00670,LEAD01977,CUST00782,AI Platform,Proposal,93020.19,45,2026-05-24,Agent D
OPP00671,LEAD01035,CUST01244,AI Platform,Negotiation,57009.87,85,2026-03-06,Agent C
OPP00672,LEAD01034,CUST00742,CRM License,Negotiation,267080.87,70,2025-05-30,Agent B
OPP00673,LEAD01919,CUST00081,Support Package,Lost,175138.74,52,2026-07-03,Agent D
OPP00674,LEAD00192,CUST00440,AI Platform,Negotiation,71492.52,97,2026-05-21,Agent C
OPP00675,LEAD00849,CUST00866,Analytics Suite,Qualification,129865.43,63,2026-06-03,Agent B
OPP00676,LEAD00177,CUST00712,Laptop,Lost,29456.53,51,2025-08-03,Agent D
OPP00677,LEAD00851,CUST01650,Laptop,Negotiation,147859.07,93,2026-02-22,Agent D
OPP00678,LEAD00535,CUST01196,Laptop,Qualification,132928.33,48,2026-02-07,Agent D
OPP00679,LEAD00923,CUST01998,AI Platform,Won,48490.61,45,2025-04-01,Agent D
OPP00680,LEAD01404,CUST00352,CRM License,Won,138867.98,42,2025-12-14,Agent D
OPP00681,LEAD00561,CUST00741,AI Platform,Lost,195464.38,26,2025-11-24,Agent B
OPP00682,LEAD00103,CUST00175,Laptop,Won,279262.23,31,2025-12-15,Agent E
OPP00683,LEAD00324,CUST00041,Support Package,Proposal,213923.71,13,2025-07-22,Agent B
OPP00684,LEAD01432,CUST01848,Analytics Suite,Proposal,155706.23,74,2026-02-03,Agent D
OPP00685,LEAD01158,CUST00986,Analytics Suite,Negotiation,233314.82,61,2026-06-12,Agent E
OPP00686,LEAD01958,CUST01320,Laptop,Lost,91181.23,94,2025-12-27,Agent C
OPP00687,LEAD01789,CUST00553,Analytics Suite,Qualification,203946.66,63,2026-06-04,Agent E
OPP00688,LEAD00323,CUST00104,Support Package,Qualification,11468.03,12,2026-04-05,Agent A
OPP00689,LEAD01472,CUST01786,AI Platform,Proposal,31039.83,64,2025-07-07,Agent A
OPP00690,LEAD00181,CUST01317,CRM License,Prospecting,191037.03,21,2026-03-15,Agent A
OPP00691,LEAD00193,CUST01424,Analytics Suite,Lost,65839.38,8,2026-02-05,Agent D
OPP00692,LEAD01587,CUST01067,Analytics Suite,Proposal,209731.58,68,2026-07-17,Agent B
OPP00693,LEAD00802,CUST00809,CRM License,Won,194658.45,7,2025-07-21,Agent A
OPP00694,LEAD01996,CUST00845,CRM License,Proposal,28463.36,44,2025-04-08,Agent B
OPP00695,LEAD00011,CUST01525,Analytics Suite,Won,123824.03,90,2026-02-09,Agent E
OPP00696,LEAD01006,CUST00455,Cloud Subscription,Prospecting,187770.64,29,2026-01-12,Agent E
OPP00697,LEAD00616,CUST00683,Analytics Suite,Lost,216909.67,71,2026-01-01,Agent A
OPP00698,LEAD01971,CUST00615,Support Package,Negotiation,246664.41,41,2026-03-17,Agent C
OPP00699,LEAD01339,CUST01044,Analytics Suite,Won,105828.44,15,2025-11-01,Agent B
OPP00700,LEAD01544,CUST01936,CRM License,Lost,252647.65,23,2025-01-18,Agent E
OPP00701,LEAD00581,CUST01846,CRM License,Won,112733.78,12,2026-06-08,Agent C
OPP00702,LEAD01789,CUST01090,Analytics Suite,Proposal,12026.18,19,2025-06-15,Agent C
OPP00703,LEAD01682,CUST00401,CRM License,Qualification,186901.71,20,2025-05-27,Agent A
OPP00704,LEAD01569,CUST01881,Support Package,Proposal,80083.89,89,2026-05-01,Agent E
OPP00705,LEAD00955,CUST00627,AI Platform,Qualification,46070.58,82,2026-04-21,Agent A
OPP00706,LEAD01844,CUST00713,Laptop,Negotiation,84923.76,38,2025-10-29,Agent E
OPP00707,LEAD01339,CUST01772,Support Package,Won,250095.06,74,2026-02-15,Agent C
OPP00708,LEAD00132,CUST00527,CRM License,Proposal,275060.38,24,2025-02-18,Agent A
OPP00709,LEAD01768,CUST00924,AI Platform,Qualification,288892.02,66,2025-06-17,Agent B
OPP00710,LEAD00042,CUST01834,Analytics Suite,Qualification,97820.81,24,2025-05-25,Agent E
OPP00711,LEAD01366,CUST00636,Cloud Subscription,Won,142219.33,66,2025-09-09,Agent D
OPP00712,LEAD00500,CUST01249,AI Platform,Lost,242732.57,39,2025-08-01,Agent D
OPP00713,LEAD01795,CUST00075,AI Platform,Proposal,102191.78,87,2025-02-11,Agent D
OPP00714,LEAD01460,CUST01992,Analytics Suite,Qualification,121691.52,85,2026-02-15,Agent D
OPP00715,LEAD01617,CUST00838,CRM License,Prospecting,78809.6,37,2025-12-23,Agent B
OPP00716,LEAD01400,CUST01341,AI Platform,Proposal,175986.52,8,2025-08-15,Agent A
OPP00717,LEAD01135,CUST01002,AI Platform,Qualification,201187.34,35,2026-06-14,Agent B
OPP00718,LEAD01728,CUST00868,CRM License,Lost,102347.44,32,2025-08-04,Agent A
OPP00719,LEAD00595,CUST00813,Analytics Suite,Won,17026.85,45,2025-03-12,Agent A
OPP00720,LEAD01057,CUST00036,Cloud Subscription,Proposal,223413.27,60,2026-05-21,Agent A
OPP00721,LEAD00597,CUST00555,Support Package,Proposal,188813.21,100,2025-03-20,Agent D
OPP00722,LEAD00228,CUST00762,Support Package,Won,73509.65,11,2025-02-12,Agent A
OPP00723,LEAD01751,CUST00739,Laptop,Negotiation,101247.83,58,2025-10-10,Agent B
OPP00724,LEAD00995,CUST00548,Support Package,Lost,287562.94,21,2025-12-12,Agent A
OPP00725,LEAD00108,CUST01285,Laptop,Lost,192759.03,57,2025-06-17,Agent D
OPP00726,LEAD01651,CUST01659,CRM License,Proposal,182688.55,66,2026-05-16,Agent E
OPP00727,LEAD01883,CUST01783,Cloud Subscription,Prospecting,195510.31,82,2025-06-15,Agent C
OPP00728,LEAD01324,CUST01945,CRM License,Qualification,286788.92,58,2026-07-29,Agent B
OPP00729,LEAD00655,CUST01300,Laptop,Proposal,108559.13,22,2026-01-16,Agent B
OPP00730,LEAD01719,CUST00823,Cloud Subscription,Negotiation,91465.63,92,2025-04-20,Agent B
OPP00731,LEAD01478,CUST01293,Laptop,Won,119255.32,43,2025-09-02,Agent E
OPP00732,LEAD00570,CUST00265,Analytics Suite,Proposal,242275.24,51,2025-02-15,Agent C
OPP00733,LEAD00661,CUST01634,Cloud Subscription,Qualification,45078.07,66,2026-05-19,Agent A
OPP00734,LEAD01976,CUST01070,Cloud Subscription,Proposal,69979.16,30,2026-01-22,Agent C
OPP00735,LEAD01907,CUST00331,CRM License,Negotiation,76191.2,99,2025-09-13,Agent D
OPP00736,LEAD01353,CUST00852,AI Platform,Negotiation,194549.44,9,2026-02-09,Agent E
OPP00737,LEAD00073,CUST00603,Cloud Subscription,Proposal,196059.08,19,2026-01-02,Agent A
OPP00738,LEAD00460,CUST00700,Cloud Subscription,Prospecting,117847.05,100,2025-12-24,Agent B
OPP00739,LEAD00707,CUST00102,Cloud Subscription,Prospecting,90095.76,48,2025-08-26,Agent C
OPP00740,LEAD01072,CUST00033,AI Platform,Proposal,228849.06,90,2025-07-29,Agent D
OPP00741,LEAD01735,CUST00700,Laptop,Prospecting,19200.7,91,2025-06-02,Agent A
OPP00742,LEAD01697,CUST00604,CRM License,Qualification,224233.94,100,2026-04-14,Agent E
OPP00743,LEAD00549,CUST01998,CRM License,Won,70979.46,74,2025-10-08,Agent C
OPP00744,LEAD00218,CUST00526,Support Package,Won,271805.35,70,2025-10-07,Agent D
OPP00745,LEAD00552,CUST00659,Laptop,Won,129971.04,63,2026-03-06,Agent A
OPP00746,LEAD00471,CUST01831,CRM License,Lost,196266.1,70,2025-11-13,Agent C
OPP00747,LEAD01798,CUST01720,CRM License,Lost,45081.1,29,2026-07-22,Agent A
OPP00748,LEAD00029,CUST00114,Support Package,Won,83626.48,83,2025-05-24,Agent B
OPP00749,LEAD01662,CUST00172,Cloud Subscription,Qualification,213176.49,22,2025-01-26,Agent C
OPP00750,LEAD01314,CUST00190,CRM License,Proposal,169603.08,51,2025-09-09,Agent A
OPP00751,LEAD00212,CUST00920,AI Platform,Qualification,233438.44,40,2025-11-13,Agent E
OPP00752,LEAD01371,CUST01146,AI Platform,Qualification,173386.68,78,2026-05-05,Agent E
OPP00753,LEAD01161,CUST00703,AI Platform,Lost,175106.04,29,2026-01-15,Agent E
OPP00754,LEAD00008,CUST00026,AI Platform,Qualification,258895.1,24,2026-07-14,Agent A
OPP00755,LEAD00447,CUST00404,Cloud Subscription,Prospecting,133160.08,82,2025-02-21,Agent C
OPP00756,LEAD00697,CUST01230,Laptop,Lost,269562.97,51,2025-11-17,Agent D
OPP00757,LEAD00431,CUST00746,Cloud Subscription,Lost,117942.42,74,2026-05-10,Agent C
OPP00758,LEAD01158,CUST00248,AI Platform,Qualification,105292.32,89,2025-10-27,Agent C
OPP00759,LEAD01231,CUST01303,Analytics Suite,Negotiation,236032.17,85,2025-06-14,Agent C
OPP00760,LEAD00340,CUST01227,Cloud Subscription,Qualification,13348.46,43,2026-04-04,Agent D
OPP00761,LEAD00248,CUST00981,CRM License,Negotiation,59935.71,21,2026-06-06,Agent A
OPP00762,LEAD01311,CUST01881,Support Package,Won,30812.06,97,2025-06-04,Agent B
OPP00763,LEAD00940,CUST01689,Analytics Suite,Won,158510.48,34,2025-11-26,Agent E
OPP00764,LEAD00531,CUST00080,Laptop,Proposal,192140.59,78,2026-04-25,Agent A
OPP00765,LEAD00512,CUST01810,Laptop,Lost,13009.02,78,2025-04-01,Agent C
OPP00766,LEAD00079,CUST00100,Analytics Suite,Won,56824.43,47,2025-01-07,Agent A
OPP00767,LEAD01708,CUST00964,Analytics Suite,Lost,97736.99,20,2026-03-17,Agent D
OPP00768,LEAD01684,CUST01804,Cloud Subscription,Lost,95325.64,50,2026-03-25,Agent C
OPP00769,LEAD01109,CUST01964,AI Platform,Prospecting,38168.49,18,2025-04-04,Agent C
OPP00770,LEAD00699,CUST00046,Support Package,Negotiation,60125.76,38,2025-12-22,Agent B
OPP00771,LEAD00431,CUST00145,Analytics Suite,Proposal,255645.01,41,2026-03-06,Agent C
OPP00772,LEAD00615,CUST00483,Analytics Suite,Prospecting,213168.53,54,2026-07-28,Agent B
OPP00773,LEAD01853,CUST00553,CRM License,Prospecting,95867.37,22,2026-04-27,Agent C
OPP00774,LEAD00178,CUST00559,Cloud Subscription,Lost,86388.16,86,2025-05-12,Agent B
OPP00775,LEAD01646,CUST00834,AI Platform,Proposal,33257.77,12,2025-12-10,Agent C
OPP00776,LEAD00609,CUST00638,Laptop,Prospecting,111182.72,99,2026-03-13,Agent E
OPP00777,LEAD00531,CUST01166,CRM License,Proposal,125440.16,35,2025-06-11,Agent A
OPP00778,LEAD01620,CUST01708,CRM License,Proposal,272212.68,51,2025-04-08,Agent D
OPP00779,LEAD01923,CUST01092,Cloud Subscription,Prospecting,225503.56,89,2025-09-18,Agent C
OPP00780,LEAD01984,CUST00664,Laptop,Qualification,148954.59,67,2026-03-05,Agent E
OPP00781,LEAD00536,CUST01136,AI Platform,Proposal,49108.61,10,2025-11-11,Agent C
OPP00782,LEAD01183,CUST01241,Support Package,Prospecting,200286.88,62,2025-12-27,Agent B
OPP00783,LEAD00586,CUST01793,CRM License,Negotiation,281443.57,59,2026-02-01,Agent A
OPP00784,LEAD00387,CUST01895,Laptop,Proposal,32633.01,94,2026-07-24,Agent B
OPP00785,LEAD00772,CUST00556,Cloud Subscription,Proposal,256096.25,59,2026-01-13,Agent C
OPP00786,LEAD00125,CUST01837,AI Platform,Won,62233.22,100,2025-03-22,Agent C
OPP00787,LEAD00330,CUST01634,Laptop,Won,213371.47,55,2025-08-27,Agent C
OPP00788,LEAD01192,CUST00257,CRM License,Prospecting,63318.25,23,2025-04-12,Agent B
OPP00789,LEAD01375,CUST01117,Support Package,Won,184003.93,53,2026-03-28,Agent D
OPP00790,LEAD00541,CUST00305,AI Platform,Prospecting,78911.13,93,2026-08-18,Agent C
OPP00791,LEAD01115,CUST00981,Support Package,Lost,167092.44,6,2026-04-05,Agent B
OPP00792,LEAD01530,CUST00090,AI Platform,Qualification,184045.78,43,2025-05-27,Agent E
OPP00793,LEAD01789,CUST00599,Analytics Suite,Negotiation,189370.89,9,2026-02-20,Agent D
OPP00794,LEAD01137,CUST01177,Support Package,Prospecting,208011.67,85,2025-01-13,Agent E
OPP00795,LEAD00482,CUST00609,Support Package,Proposal,30018.58,54,2025-06-12,Agent C
OPP00796,LEAD01426,CUST00021,Analytics Suite,Prospecting,213982.35,73,2025-06-30,Agent A
OPP00797,LEAD00341,CUST00777,Support Package,Proposal,54833.34,97,2025-10-07,Agent E
OPP00798,LEAD00279,CUST01083,Analytics Suite,Prospecting,206339.41,84,2025-07-11,Agent C
OPP00799,LEAD00718,CUST01528,CRM License,Won,45970.91,44,2025-09-15,Agent D
OPP00800,LEAD00658,CUST00273,CRM License,Lost,149030.27,94,2025-01-06,Agent B
OPP00801,LEAD00293,CUST00954,Cloud Subscription,Qualification,122162.84,50,2026-05-02,Agent E
OPP00802,LEAD00105,CUST00398,CRM License,Negotiation,290530.44,98,2025-08-24,Agent C
OPP00803,LEAD01893,CUST00308,Cloud Subscription,Negotiation,192934.66,99,2026-04-27,Agent D
OPP00804,LEAD01355,CUST00244,AI Platform,Proposal,35579.71,26,2025-02-04,Agent D
OPP00805,LEAD01435,CUST01520,CRM License,Qualification,213257.07,79,2026-06-01,Agent E
OPP00806,LEAD00133,CUST01840,Analytics Suite,Qualification,66300.14,71,2026-01-09,Agent D
OPP00807,LEAD01593,CUST01327,AI Platform,Prospecting,92983.61,78,2025-05-18,Agent E
OPP00808,LEAD00729,CUST00757,Analytics Suite,Won,119748.48,21,2026-03-25,Agent A
OPP00809,LEAD01497,CUST01899,Support Package,Won,235105.38,53,2026-03-23,Agent E
OPP00810,LEAD00981,CUST00995,Analytics Suite,Qualification,283783.47,19,2026-03-09,Agent B
OPP00811,LEAD00486,CUST01059,Analytics Suite,Won,278057.2,91,2026-06-03,Agent B
OPP00812,LEAD00525,CUST01270,AI Platform,Lost,59498.25,88,2026-07-23,Agent C
OPP00813,LEAD00282,CUST01309,Laptop,Qualification,27519.91,60,2025-04-10,Agent D
OPP00814,LEAD01660,CUST00985,AI Platform,Lost,250274.58,17,2025-06-18,Agent D
OPP00815,LEAD00859,CUST00959,AI Platform,Lost,93583.3,68,2025-01-24,Agent C
OPP00816,LEAD01561,CUST00636,Support Package,Proposal,179019.57,47,2025-02-09,Agent D
OPP00817,LEAD01659,CUST01362,Cloud Subscription,Negotiation,293801.96,80,2025-03-04,Agent E
OPP00818,LEAD00334,CUST01345,Laptop,Proposal,64062.38,14,2026-02-17,Agent C
OPP00819,LEAD00662,CUST00873,AI Platform,Negotiation,118708.21,44,2025-12-28,Agent C
OPP00820,LEAD00249,CUST01425,Cloud Subscription,Won,261603.69,39,2025-01-21,Agent A
OPP00821,LEAD00020,CUST00276,Analytics Suite,Won,198494.36,96,2025-09-09,Agent C
OPP00822,LEAD01974,CUST00833,AI Platform,Won,281890.37,33,2025-03-07,Agent E
OPP00823,LEAD01321,CUST01974,Analytics Suite,Prospecting,193198.6,99,2025-04-27,Agent D
OPP00824,LEAD00904,CUST01468,Support Package,Lost,98035.29,93,2025-02-03,Agent B
OPP00825,LEAD00401,CUST01441,Analytics Suite,Won,243481.5,61,2025-11-11,Agent C
OPP00826,LEAD01182,CUST01727,CRM License,Lost,230186.49,21,2025-02-18,Agent D
OPP00827,LEAD01086,CUST01218,Support Package,Negotiation,280749.49,26,2026-04-14,Agent B
OPP00828,LEAD00446,CUST01326,Cloud Subscription,Proposal,148088.41,6,2026-07-10,Agent D
OPP00829,LEAD00030,CUST00963,AI Platform,Proposal,155823.39,79,2026-05-26,Agent D
OPP00830,LEAD00938,CUST01653,Laptop,Won,103908.7,74,2026-05-06,Agent A
OPP00831,LEAD01018,CUST01423,CRM License,Negotiation,87939.92,35,2026-03-25,Agent C
OPP00832,LEAD01597,CUST01048,AI Platform,Lost,298993.07,75,2026-06-27,Agent D
OPP00833,LEAD00788,CUST00254,CRM License,Won,293404.1,60,2026-06-12,Agent E
OPP00834,LEAD00195,CUST01613,AI Platform,Negotiation,163597.47,83,2025-05-09,Agent C
OPP00835,LEAD01761,CUST00653,Laptop,Prospecting,286974.82,13,2025-12-27,Agent C
OPP00836,LEAD00828,CUST00719,Support Package,Qualification,113285.08,24,2025-07-02,Agent D
OPP00837,LEAD01444,CUST00250,AI Platform,Prospecting,256498.35,82,2026-05-14,Agent A
OPP00838,LEAD00087,CUST00435,Laptop,Proposal,194111.77,40,2025-01-07,Agent E
OPP00839,LEAD00073,CUST00253,Analytics Suite,Qualification,217949.17,97,2025-09-06,Agent B
OPP00840,LEAD00047,CUST00195,Cloud Subscription,Proposal,218278.85,89,2025-08-14,Agent A
OPP00841,LEAD01580,CUST00043,Support Package,Qualification,194390.31,14,2026-05-24,Agent A
OPP00842,LEAD00482,CUST00590,Laptop,Prospecting,257175.12,43,2025-06-25,Agent C
OPP00843,LEAD01583,CUST01512,Support Package,Qualification,123683.84,75,2026-06-18,Agent E
OPP00844,LEAD01890,CUST01728,Cloud Subscription,Won,256264.8,18,2025-10-23,Agent D
OPP00845,LEAD01327,CUST00455,Support Package,Qualification,63190.4,87,2026-02-14,Agent D
OPP00846,LEAD01972,CUST00848,CRM License,Proposal,67988.23,14,2025-11-13,Agent D
OPP00847,LEAD01859,CUST01665,Support Package,Qualification,218029.53,15,2025-09-14,Agent B
OPP00848,LEAD01446,CUST01414,Analytics Suite,Qualification,227537.67,57,2025-07-01,Agent B
OPP00849,LEAD01607,CUST01809,Support Package,Qualification,271667.31,28,2025-06-17,Agent E
