interaction_id,customer_id,agent_id,interaction_datetime,channel,call_reason,duration_minutes,outcome,satisfaction_score
CALL00590,CUST01350,AG008,2025-09-22 23:26:00,Email,Complaint,24,Resolved,2
CALL00591,CUST00909,AG003,2026-08-09 22:16:03,Email,Complaint,32,Escalated,2
CALL00592,CUST01634,AG008,2025-07-24 21:58:22,Phone,Product Query,6,Escalated,3
CALL00593,CUST00121,AG002,2025-07-23 19:40:06,Phone,Billing,31,Resolved,4
CALL00594,CUST01633,AG002,2026-08-05 15:04:42,Chat,Product Query,44,No Response,3
CALL00595,CUST01531,AG008,2026-08-02 00:48:02,Chat,Technical Support,13,Resolved,1
CALL00596,CUST01407,AG005,2025-12-03 07:34:43,Email,Product Query,34,Resolved,3
CALL00597,CUST00528,AG010,2025-12-24 08:04:38,Phone,Billing,1,Resolved,3
CALL00598,CUST01968,AG002,2025-08-27 00:32:12,Email,Billing,50,Resolved,3
CALL00599,CUST01306,AG008,2026-05-05 21:07:30,Phone,Product Query,43,Follow-up Required,5
CALL00600,CUST01077,AG003,2026-06-04 20:04:54,Chat,Technical Support,44,No Response,2
CALL00601,CUST00473,AG005,2025-06-07 06:31:08,Phone,Product Query,27,No Response,1
CALL00602,CUST00887,AG005,2026-02-27 03:05:53,Email,Complaint,36,No Response,1
CALL00603,CUST00898,AG009,2025-11-07 19:53:32,Email,Product Query,44,Resolved,1
CALL00604,CUST00662,AG004,2026-03-01 18:27:22,Chat,Product Query,22,Escalated,5
CALL00605,CUST00627,AG004,2025-09-11 08:25:37,Phone,Cancellation,24,Escalated,4
CALL00606,CUST00249,AG005,2025-12-31 16:00:49,Email,Billing,20,Follow-up Required,2
CALL00607,CUST01446,AG010,2026-01-16 01:42:13,Email,Technical Support,23,Follow-up Required,4
CALL00608,CUST00445,AG004,2025-09-06 12:41:11,Chat,Technical Support,41,Follow-up Required,5
CALL00609,CUST00944,AG006,2025-05-08 10:58:47,Phone,Billing,55,No Response,3
CALL00610,CUST00613,AG001,2025-02-28 18:04:28,Chat,Product Query,14,Escalated,4
CALL00611,CUST01959,AG007,2026-08-03 11:06:04,Chat,Complaint,17,Escalated,4
CALL00612,CUST01014,AG001,2026-01-13 21:36:08,Chat,Technical Support,3,Resolved,2
CALL00613,CUST00576,AG001,2025-09-24 16:31:02,Chat,Cancellation,23,No Response,5
CALL00614,CUST01996,AG003,2025-09-05 03:17:22,Chat,Billing,48,Follow-up Required,5
CALL00615,CUST01653,AG002,2025-09-02 03:38:24,Phone,Product Query,22,Resolved,4
CALL00616,CUST01551,AG006,2025-09-27 17:13:38,Email,Product Query,1,No Response,5
CALL00617,CUST00285,AG003,2025-09-23 22:29:46,Email,Complaint,12,Escalated,3
CALL00618,CUST01776,AG003,2026-07-05 16:25:42,Email,Billing,13,Escalated,4
CALL00619,CUST00346,AG009,2025-09-28 01:01:42,Phone,Complaint,13,Resolved,4
CALL00620,CUST00363,AG007,2026-03-06 17:55:47,Phone,Technical Support,50,Escalated,3
CALL00621,CUST00718,AG001,2025-10-19 16:26:13,Chat,Billing,57,No Response,2
CALL00622,CUST00049,AG008,2026-04-11 21:27:50,Phone,Product Query,28,Escalated,2
CALL00623,CUST00059,AG008,2025-01-08 00:09:10,Chat,Complaint,6,No Response,1
CALL00624,CUST00006,AG009,2026-03-30 01:50:50,Phone,Technical Support,58,Resolved,3
CALL00625,CUST00632,AG006,2025-05-12 01:47:19,Chat,Complaint,43,Follow-up Required,1
CALL00626,CUST01006,AG010,2025-09-15 18:50:55,Email,Product Query,50,Follow-up Required,3
CALL00627,CUST00207,AG010,2026-01-11 13:30:05,Email,Cancellation,7,No Response,3
CALL00628,CUST00236,AG004,2025-11-30 03:00:53,Phone,Cancellation,9,Escalated,1
CALL00629,CUST01035,AG001,2025-02-01 01:52:49,Chat,Cancellation,10,Resolved,2
CALL00630,CUST00379,AG010,2025-11-20 23:17:21,Phone,Product Query,60,Escalated,5
CALL00631,CUST00969,AG007,2025-03-19 19:46:45,Email,Product Query,44,Follow-up Required,1
CALL00632,CUST00356,AG009,2025-05-24 12:35:03,Email,Billing,51,Escalated,2
CALL00633,CUST01457,AG001,2025-10-04 06:46:00,Phone,Product Query,38,Resolved,2
CALL00634,CUST01428,AG004,2026-01-13 02:14:15,Chat,Complaint,22,Resolved,4
CALL00635,CUST01863,AG001,2025-11-09 02:55:49,Phone,Cancellation,22,Escalated,5
CALL00636,CUST01907,AG004,2025-08-12 06:50:54,Email,Billing,6,No Response,4
CALL00637,CUST01466,AG008,2025-02-23 01:41:18,Phone,Complaint,15,Resolved,1
CALL00638,CUST00243,AG002,2025-02-02 07:40:54,Phone,Billing,39,Escalated,2
CALL00639,CUST01087,AG004,2025-09-24 09:13:00,Phone,Product Query,26,No Response,5
CALL00640,CUST00214,AG009,2026-08-02 04:57:30,Email,Complaint,33,Resolved,4
CALL00641,CUST01352,AG004,2026-05-03 05:01:32,Email,Billing,53,Resolved,1
CALL00642,CUST00660,AG006,2025-09-06 00:19:01,Email,Cancellation,8,No Response,3
CALL00643,CUST00968,AG005,2025-05-06 01:48:08,Chat,Billing,44,Follow-up Required,3
CALL00644,CUST01276,AG003,2025-07-28 12:52:39,Phone,Complaint,59,No Response,2
CALL00645,CUST00810,AG010,2025-10-20 00:44:43,Phone,Billing,54,No Response,5
CALL00646,CUST00739,AG009,2026-01-09 21:39:37,Chat,Technical Support,12,Escalated,4
CALL00647,CUST00894,AG004,2025-11-26 16:10:46,Chat,Cancellation,18,Escalated,1
CALL00648,CUST00557,AG009,2025-09-28 07:58:31,Phone,Product Query,38,Escalated,2
CALL00649,CUST00453,AG005,2026-01-13 17:37:32,Phone,Technical Support,28,Escalated,3
CALL00650,CUST00231,AG007,2026-08-06 11:58:13,Email,Complaint,39,Follow-up Required,4
CALL00651,CUST00121,AG003,2025-09-05 12:12:49,Chat,Cancellation,41,Follow-up Required,4
CALL00652,CUST00916,AG004,2025-01-30 20:16:33,Phone,Billing,10,Escalated,5
CALL00653,CUST01300,AG010,2026-05-23 02:49:14,Chat,Cancellation,53,No Response,3
CALL00654,CUST00071,AG003,2026-05-02 16:57:53,Chat,Technical Support,7,Follow-up Required,1
CALL00655,CUST00961,AG005,2025-12-17 15:26:23,Chat,Complaint,37,No Response,1
CALL00656,CUST01257,AG008,2025-01-13 14:30:09,Phone,Billing,56,Follow-up Required,1
CALL00657,CUST01714,AG004,2026-06-15 21:08:06,Email,Product Query,3,Follow-up Required,3
CALL00658,CUST01648,AG008,2025-04-19 23:54:43,Email,Product Query,26,Resolved,4
CALL00659,CUST01094,AG004,2026-07-30 09:46:44,Chat,Technical Support,27,Follow-up Required,1
CALL00660,CUST01938,AG006,2025-04-14 16:57:26,Email,Cancellation,25,Follow-up Required,2
CALL00661,CUST01777,AG010,2025-01-02 19:44:54,Chat,Product Query,52,Resolved,3
CALL00662,CUST00645,AG008,2025-07-23 00:35:12,Phone,Complaint,5,Follow-up Required,2
CALL00663,CUST00894,AG010,2025-10-21 19:03:22,Chat,Technical Support,48,Follow-up Required,2
CALL00664,CUST01651,AG002,2026-06-06 21:14:11,Phone,Billing,1,No Response,2
CALL00665,CUST01426,AG009,2025-01-26 11:15:23,Email,Billing,58,Escalated,4
CALL00666,CUST01014,AG006,2025-05-26 08:10:20,Chat,Complaint,59,No Response,4
CALL00667,CUST00988,AG008,2026-01-27 19:02:24,Phone,Product Query,45,Resolved,5
CALL00668,CUST00536,AG004,2025-11-03 23:02:43,Chat,Technical Support,51,Escalated,5
CALL00669,CUST01034,AG008,2026-05-24 08:18:16,Phone,Billing,10,Escalated,2
CALL00670,CUST00193,AG010,2025-10-13 04:01:53,Chat,Billing,10,Escalated,2
CALL00671,CUST01611,AG005,2026-01-07 10:36:27,Email,Product Query,13,Escalated,4
CALL00672,CUST00894,AG005,2025-05-21 21:19:36,Email,Product Query,21,No Response,3
CALL00673,CUST00794,AG006,2025-08-23 17:16:52,Phone,Cancellation,21,Follow-up Required,5
CALL00674,CUST01735,AG003,2025-10-04 03:07:35,Email,Cancellation,10,Follow-up Required,5
CALL00675,CUST01995,AG006,2025-12-26 05:48:45,Phone,Product Query,7,Resolved,3
CALL00676,CUST01896,AG002,2026-05-18 23:23:02,Chat,Cancellation,50,Escalated,4
CALL00677,CUST01714,AG007,2025-07-17 11:21:57,Phone,Product Query,42,No Response,5
CALL00678,CUST00925,AG010,2026-02-21 05:37:58,Phone,Cancellation,50,Resolved,3
CALL00679,CUST01518,AG008,2025-05-03 08:10:19,Phone,Cancellation,22,Escalated,2
CALL00680,CUST01547,AG010,2025-08-22 04:24:07,Chat,Product Query,52,Escalated,5
CALL00681,CUST01306,AG005,2025-02-19 01:39:21,Chat,Cancellation,12,No Response,1
CALL00682,CUST00426,AG008,2025-06-10 12:24:24,Email,Complaint,46,No Response,4
CALL00683,CUST00497,AG006,2026-04-18 18:42:56,Email,Product Query,15,Follow-up Required,1
CALL00684,CUST01489,AG005,2026-06-25 13:23:44,Phone,Cancellation,32,No Response,2
CALL00685,CUST00025,AG007,2025-05-14 22:47:03,Email,Complaint,57,Follow-up Required,5
CALL00686,CUST00044,AG007,2025-09-14 13:09:20,Email,Billing,6,Escalated,2
CALL00687,CUST01369,AG001,2025-04-03 18:59:40,Email,Complaint,47,Resolved,4
CALL00688,CUST00837,AG008,2025-06-21 22:16:48,Email,Technical Support,34,Follow-up Required,3
CALL00689,CUST01824,AG006,2025-01-26 20:48:54,Chat,Complaint,20,Resolved,1
CALL00690,CUST01539,AG002,2025-05-07 14:53:04,Email,Billing,59,Escalated,4
CALL00691,CUST00504,AG002,2025-01-07 07:43:30,Email,Product Query,47,Resolved,2
CALL00692,CUST00734,AG002,2026-02-05 07:03:20,Phone,Billing,50,Follow-up Required,5
CALL00693,CUST00516,AG009,2026-08-03 18:47:22,Email,Billing,56,No Response,2
CALL00694,CUST00207,AG004,2025-01-28 04:24:26,Email,Technical Support,52,Resolved,3
CALL00695,CUST00594,AG005,2025-08-04 08:08:27,Chat,Complaint,47,No Response,5
CALL00696,CUST01943,AG004,2026-06-14 18:00:29,Email,Product Query,11,Resolved,3
CALL00697,CUST01990,AG008,2025-01-23 04:31:10,Email,Billing,24,Follow-up Required,2
CALL00698,CUST00598,AG005,2026-03-01 12:43:51,Chat,Product Query,24,Resolved,2
CALL00699,CUST01043,AG010,2025-12-13 10:26:13,Email,Complaint,11,No Response,1
CALL00700,CUST00085,AG004,2026-05-09 20:16:43,Phone,Complaint,18,Follow-up Required,4
CALL00701,CUST00357,AG010,2025-10-08 03:10:04,Phone,Cancellation,48,No Response,1
CALL00702,CUST00817,AG007,2025-02-18 06:58:17,Email,Technical Support,36,Escalated,4
CALL00703,CUST00883,AG007,2025-12-09 09:10:38,Chat,Product Query,4,Resolved,3
CALL00704,CUST01394,AG008,2026-08-01 07:54:01,Email,Billing,41,No Response,1
CALL00705,CUST00688,AG009,2025-11-19 19:38:05,Chat,Complaint,18,No Response,1
CALL00706,CUST00768,AG009,2025-01-30 21:43:22,Chat,Product Query,4,Resolved,1
CALL00707,CUST01528,AG009,2025-03-01 14:44:21,Chat,Billing,5,Escalated,5
CALL00708,CUST01802,AG005,2025-10-19 18:15:46,Chat,Technical Support,6,Follow-up Required,1
CALL00709,CUST01318,AG008,2026-03-23 02:45:12,Phone,Technical Support,15,No Response,5
CALL00710,CUST00427,AG003,2025-05-06 17:15:04,Phone,Technical Support,39,Follow-up Required,1
CALL00711,CUST00885,AG005,2025-08-13 06:20:41,Email,Cancellation,19,Resolved,3
CALL00712,CUST01158,AG002,2026-07-30 22:53:39,Chat,Technical Support,53,Resolved,3
CALL00713,CUST00543,AG005,2026-08-17 16:38:30,Chat,Billing,22,Escalated,4
CALL00714,CUST00214,AG006,2026-06-16 05:43:06,Phone,Billing,4,Resolved,3
CALL00715,CUST01682,AG009,2025-12-19 04:41:27,Chat,Complaint,9,Escalated,1
CALL00716,CUST00237,AG001,2026-06-17 17:11:26,Email,Product Query,15,Resolved,2
CALL00717,CUST00232,AG006,2025-10-20 05:24:41,Phone,Technical Support,37,Follow-up Required,1
CALL00718,CUST00391,AG009,2026-08-15 03:08:45,Chat,Complaint,33,Resolved,5
CALL00719,CUST00001,AG008,2025-08-04 09:26:04,Email,Cancellation,58,No Response,1
CALL00720,CUST00436,AG005,2026-06-30 13:19:28,Chat,Cancellation,9,Resolved,4
CALL00721,CUST00217,AG005,2025-11-18 02:06:48,Phone,Cancellation,7,No Response,3
CALL00722,CUST01320,AG007,2026-07-09 21:09:37,Email,Billing,33,No Response,2
CALL00723,CUST01790,AG008,2025-10-10 00:49:47,Email,Product Query,43,Escalated,1
CALL00724,CUST01698,AG005,2026-06-13 09:28:42,Chat,Technical Support,25,No Response,3
CALL00725,CUST01141,AG006,2025-11-10 08:02:18,Chat,Billing,11,Resolved,4
CALL00726,CUST01732,AG001,2026-05-02 09:14:28,Email,Cancellation,26,No Response,3
CALL00727,CUST00802,AG004,2026-08-02 07:26:04,Chat,Product Query,39,Resolved,4
CALL00728,CUST01257,AG008,2025-02-17 11:24:49,Email,Product Query,29,Follow-up Required,4
CALL00729,CUST00654,AG005,2025-08-30 15:22:02,Chat,Technical Support,10,Follow-up Required,5
CALL00730,CUST00814,AG005,2025-01-03 17:45:09,Email,Cancellation,4,Escalated,2
CALL00731,CUST00237,AG010,2025-06-17 10:22:35,Phone,Billing,54,No Response,4
CALL00732,CUST00530,AG005,2025-01-30 14:37:40,Chat,Complaint,21,No Response,2
CALL00733,CUST00185,AG005,2025-09-11 11:45:42,Chat,Cancellation,2,Escalated,3
CALL00734,CUST00587,AG008,2025-07-24 16:03:25,Chat,Product Query,26,Follow-up Required,3
CALL00735,CUST01393,AG009,2025-02-01 01:38:35,Phone,Complaint,14,Follow-up Required,2
CALL00736,CUST00906,AG004,2025-08-16 03:33:43,Phone,Cancellation,13,Resolved,4
CALL00737,CUST01740,AG002,2025-09-29 22:28:59,Phone,Product Query,40,No Response,5
CALL00738,CUST01258,AG007,2025-01-14 08:00:25,Chat,Technical Support,41,Follow-up Required,3
CALL00739,CUST01965,AG002,2026-07-03 18:21:02,Email,Product Query,41,Escalated,1
CALL00740,CUST01111,AG008,2025-04-30 19:48:05,Chat,Cancellation,53,Escalated,3
CALL00741,CUST01339,AG005,2025-02-02 15:26:07,Chat,Complaint,28,No Response,1
CALL00742,CUST01524,AG010,2025-02-23 04:11:03,Phone,Cancellation,45,Resolved,3
CALL00743,CUST00370,AG004,2026-02-16 14:37:36,Chat,Technical Support,15,No Response,4
CALL00744,CUST00257,AG008,2025-01-10 12:41:50,Phone,Technical Support,40,Resolved,3
CALL00745,CUST00922,AG001,2025-02-25 12:57:24,Phone,Cancellation,38,Escalated,5
CALL00746,CUST00226,AG001,2026-01-19 22:33:12,Chat,Billing,22,Resolved,2
CALL00747,CUST01926,AG005,2025-07-25 02:51:49,Phone,Technical Support,60,Follow-up Required,1
CALL00748,CUST01982,AG007,2026-04-01 23:52:30,Chat,Complaint,56,Escalated,4
CALL00749,CUST00380,AG002,2026-02-05 02:44:20,Chat,Product Query,39,Resolved,5
CALL00750,CUST00632,AG007,2025-02-10 04:06:57,Email,Complaint,12,Follow-up Required,1
CALL00751,CUST00452,AG007,2026-01-17 21:39:56,Email,Technical Support,11,Resolved,2
CALL00752,CUST01943,AG002,2026-06-21 16:44:29,Chat,Complaint,39,No Response,3
CALL00753,CUST01624,AG009,2026-05-02 19:56:40,Phone,Product Query,55,Escalated,4
CALL00754,CUST00579,AG008,2026-07-13 23:15:10,Phone,Billing,10,Follow-up Required,5
CALL00755,CUST01486,AG004,2026-05-24 15:34:14,Phone,Technical Support,43,Resolved,4
CALL00756,CUST00130,AG004,2026-07-02 09:08:56,Chat,Product Query,35,Follow-up Required,5
CALL00757,CUST00301,AG003,2025-07-20 08:49:34,Email,Technical Support,36,Resolved,3
CALL00758,CUST01016,AG007,2025-06-02 05:23:47,Chat,Technical Support,9,Resolved,2
CALL00759,CUST00638,AG007,2025-12-12 10:41:15,Email,Billing,11,Follow-up Required,5
CALL00760,CUST00395,AG003,2025-04-24 03:32:15,Chat,Complaint,27,No Response,2
CALL00761,CUST01030,AG006,2026-01-28 04:43:36,Email,Complaint,18,Escalated,2
CALL00762,CUST01800,AG002,2026-08-14 02:16:05,Phone,Billing,39,No Response,4
CALL00763,CUST01040,AG005,2025-07-23 11:57:58,Email,Product Query,29,Follow-up Required,4
CALL00764,CUST00865,AG004,2025-07-24 12:37:55,Chat,Technical Support,39,Escalated,4
CALL00765,CUST00229,AG004,2026-01-15 05:34:21,Email,Product Query,36,Escalated,3
CALL00766,CUST00882,AG003,2025-12-30 08:02:15,Chat,Complaint,58,No Response,4
CALL00767,CUST01702,AG001,2026-01-29 00:24:48,Phone,Cancellation,22,Escalated,4
CALL00768,CUST00780,AG010,2025-08-28 15:07:27,Chat,Billing,23,Escalated,2
CALL00769,CUST01714,AG005,2025-01-01 02:17:04,Email,Cancellation,39,Follow-up Required,5
CALL00770,CUST00223,AG008,2025-05-23 02:34:42,Phone,Billing,34,Escalated,3
CALL00771,CUST01254,AG009,2025-04-09 09:56:37,Phone,Billing,10,No Response,2
CALL00772,CUST01247,AG001,2026-03-14 23:12:03,Phone,Cancellation,16,No Response,2
CALL00773,CUST00574,AG004,2025-03-04 03:06:18,Chat,Product Query,50,Follow-up Required,1
CALL00774,CUST00310,AG004,2025-02-14 23:29:20,Email,Product Query,6,No Response,3
CALL00775,CUST01400,AG007,2025-05-01 01:36:53,Phone,Product Query,11,Escalated,4
CALL00776,CUST01280,AG010,2025-10-30 14:18:48,Email,Billing,44,Follow-up Required,5
CALL00777,CUST00793,AG007,2025-01-20 23:51:19,Email,Product Query,58,Resolved,1
CALL00778,CUST00801,AG006,2025-01-27 12:25:58,Phone,Product Query,52,Resolved,4
CALL00779,CUST01826,AG003,2026-06-20 05:16:28,Email,Cancellation,44,No Response,2
CALL00780,CUST01707,AG005,2026-05-09 15:32:51,Phone,Product Query,17,Escalated,1
CALL00781,CUST00778,AG008,2025-05-11 00:26:36,Email,Technical Support,47,Resolved,3
CALL00782,CUST01041,AG006,2025-11-27 12:04:14,Email,Complaint,23,Escalated,1
CALL00783,CUST00830,AG007,2026-04-01 13:05:18,Chat,Complaint,20,Follow-up Required,1
CALL00784,CUST01777,AG004,2025-05-02 10:35:35,Phone,Billing,17,Escalated,2
CALL00785,CUST00960,AG005,2025-11-19 17:57:22,Chat,Technical Support,19,No Response,5
CALL00786,CUST00051,AG004,2026-05-30 03:10:53,Chat,Product Query,39,No Response,1
CALL00787,CUST00215,AG005,2025-02-03 02:35:54,Chat,Technical Support,49,Escalated,2
CALL00788,CUST01451,AG002,2025-03-13 11:27:38,Chat,Cancellation,40,No Response,5
CALL00789,CUST00070,AG007,2026-05-16 01:59:22,Chat,Technical Support,51,Escalated,2
CALL00790,CUST01118,AG008,2026-06-25 21:03:11,Email,Billing,17,Follow-up Required,2
CALL00791,CUST01102,AG008,2026-02-03 05:28:15,Chat,Complaint,36,No Response,4
CALL00792,CUST00338,AG003,2026-08-03 08:33:07,Chat,Cancellation,41,Escalated,1
CALL00793,CUST01324,AG005,2026-03-19 22:40:44,Phone,Product Query,24,Escalated,1
CALL00794,CUST00212,AG005,2026-01-28 01:51:25,Phone,Complaint,48,Resolved,2
CALL00795,CUST01848,AG009,2025-01-15 01:45:38,Email,Complaint,34,No Response,4
CALL00796,CUST01475,AG010,2026-05-15 15:15:30,Chat,Billing,17,No Response,1
CALL00797,CUST00326,AG005,2025-07-11 01:43:15,Email,Billing,43,No Response,1
CALL00798,CUST00752,AG005,2026-05-06 22:56:41,Chat,Billing,4,Follow-up Required,1
CALL00799,CUST01793,AG001,2025-01-03 07:26:21,Chat,Technical Support,48,Follow-up Required,4
CALL00800,CUST00153,AG004,2025-09-28 08:25:37,Email,Billing,12,Escalated,4
CALL00801,CUST00564,AG001,2026-01-06 09:52:47,Phone,Complaint,28,Follow-up Required,2
CALL00802,CUST01391,AG005,2025-03-14 18:43:52,Email,Cancellation,46,Escalated,1
CALL00803,CUST01012,AG004,2025-08-08 11:16:47,Phone,Product Query,48,Follow-up Required,4
CALL00804,CUST00582,AG003,2025-02-19 13:43:49,Phone,Complaint,22,No Response,4
CALL00805,CUST00326,AG010,2025-10-06 09:10:24,Phone,Product Query,39,Resolved,1
CALL00806,CUST00601,AG008,2025-03-03 20:44:32,Phone,Technical Support,6,Follow-up Required,4
CALL00807,CUST00911,AG007,2025-05-26 14:05:43,Email,Complaint,51,Resolved,5
CALL00808,CUST00165,AG007,2025-11-02 18:35:53,Chat,Billing,15,Escalated,4
CALL00809,CUST01201,AG004,2025-09-27 18:05:59,Phone,Complaint,49,Follow-up Required,2
CALL00810,CUST00846,AG003,2025-01-22 03:15:03,Chat,Billing,31,Escalated,2
CALL00811,CUST00519,AG009,2026-04-28 19:45:34,Email,Cancellation,25,Escalated,2
CALL00812,CUST01827,AG005,2025-10-14 03:25:00,Chat,Technical Support,21,Escalated,2
CALL00813,CUST01698,AG008,2025-06-27 01:29:00,Email,Product Query,47,Escalated,1
CALL00814,CUST01721,AG006,2025-06-20 22:43:57,Chat,Product Query,19,Resolved,5
CALL00815,CUST01880,AG001,2025-03-01 21:15:53,Email,Technical Support,37,No Response,1
CALL00816,CUST00663,AG009,2026-06-04 15:10:21,Email,Complaint,2,Follow-up Required,2
CALL00817,CUST00701,AG001,2026-03-30 02:07:18,Phone,Complaint,40,Escalated,1
CALL00818,CUST00614,AG004,2025-02-23 22:55:22,Email,Technical Support,8,Escalated,3
CALL00819,CUST00476,AG008,2026-06-09 04:03:11,Phone,Cancellation,14,Resolved,1
CALL00820,CUST01733,AG006,2026-02-10 07:52:33,Email,Cancellation,44,Resolved,4
CALL00821,CUST00671,AG009,2026-02-15 03:38:33,Email,Product Query,47,Follow-up Required,3
CALL00822,CUST01480,AG010,2025-02-18 09:29:04,Chat,Cancellation,7,No Response,3
CALL00823,CUST01935,AG008,2025-06-18 10:18:18,Email,Product Query,7,Escalated,4
CALL00824,CUST00408,AG003,2025-11-11 13:22:06,Phone,Product Query,8,Follow-up Required,5
CALL00825,CUST00621,AG001,2026-02-06 04:34:33,Phone,Technical Support,12,Follow-up Required,1
CALL00826,CUST01797,AG008,2025-07-19 03:44:58,Phone,Cancellation,16,No Response,4
CALL00827,CUST00804,AG004,2026-04-23 12:39:46,Phone,Technical Support,22,Escalated,1
CALL00828,CUST01824,AG007,2025-11-24 09:55:03,Chat,Billing,32,Follow-up Required,1
CALL00829,CUST01162,AG006,2026-05-16 21:52:37,Email,Cancellation,46,Follow-up Required,1
CALL00830,CUST00681,AG002,2025-02-13 16:23:16,Chat,Technical Support,5,Follow-up Required,2
CALL00831,CUST00906,AG004,2025-06-21 22:51:46,Phone,Billing,25,Follow-up Required,3
CALL00832,CUST01786,AG010,2025-10-26 01:59:18,Chat,Billing,3,Follow-up Required,2
CALL00833,CUST00087,AG004,2026-04-14 06:33:39,Chat,Cancellation,38,Resolved,2
CALL00834,CUST01328,AG008,2025-10-31 04:55:54,Chat,Product Query,55,Escalated,5
CALL00835,CUST01701,AG007,2025-06-23 07:07:51,Chat,Cancellation,56,No Response,1
CALL00836,CUST01752,AG005,2026-05-18 18:58:30,Email,Complaint,5,Resolved,1
CALL00837,CUST01092,AG008,2025-01-22 04:14:13,Chat,Product Query,43,No Response,3
CALL00838,CUST00771,AG006,2025-02-03 10:18:49,Email,Billing,48,Resolved,4
CALL00839,CUST01967,AG007,2025-08-01 16:07:42,Phone,Complaint,50,Escalated,3
CALL00840,CUST00797,AG004,2025-03-15 11:03:55,Phone,Cancellation,3,Follow-up Required,4
CALL00841,CUST00787,AG010,2025-07-04 00:18:00,Email,Technical Support,9,Follow-up Required,1
CALL00842,CUST01006,AG003,2026-08-08 04:41:49,Email,Complaint,23,Resolved,3
CALL00843,CUST00971,AG006,2025-09-10 08:11:12,Email,Cancellation,4,Resolved,4
CALL00844,CUST00528,AG009,2025-10-18 09:47:20,Email,Technical Support,21,No Response,2
CALL00845,CUST00796,AG008,2025-08-26 18:38:25,Chat,Billing,15,Escalated,3
CALL00846,CUST01075,AG006,2026-02-28 09:38:31,Email,Technical Support,52,Follow-up Required,1
CALL00847,CUST00248,AG001,2025-08-19 12:30:52,Chat,Complaint,54,No Response,4
CALL00848,CUST01019,AG004,2025-06-23 20:09:33,Phone,Technical Support,18,Escalated,5
CALL00849,CUST01457,AG005,2025-01-10 04:23:55,Phone,Product Query,44,Resolved,2
CALL00850,CUST00377,AG009,2026-01-11 13:06:27,Email,Complaint,2,No Response,1
CALL00851,CUST00473,AG009,2026-04-20 20:36:42,Phone,Billing,23,No Response,2
CALL00852,CUST01792,AG005,2025-09-10 06:33:57,Phone,Complaint,55,Resolved,5
CALL00853,CUST01802,AG004,2025-07-07 12:00:22,Chat,Cancellation,55,Escalated,5
CALL00854,CUST00210,AG002,2026-05-11 17:35:56,Phone,Cancellation,24,No Response,3
CALL00855,CUST00099,AG005,2026-07-20 16:50:27,Chat,Complaint,40,Escalated,4
CALL00856,CUST01765,AG002,2025-09-16 18:02:42,Chat,Cancellation,4,Resolved,4
CALL00857,CUST01958,AG002,2025-05-02 21:38:26,Chat,Billing,49,Follow-up Required,1
CALL00858,CUST01076,AG010,2026-02-08 07:16:53,Phone,Product Query,15,Follow-up Required,1
CALL00859,CUST01703,AG006,2026-01-06 22:52:56,Email,Complaint,6,Follow-up Required,4
CALL00860,CUST00965,AG004,2025-07-18 00:40:51,Phone,Product Query,33,Resolved,3
CALL00861,CUST00606,AG005,2026-04-28 08:00:44,Chat,Technical Support,50,No Response,4
CALL00862,CUST01717,AG004,2025-05-02 23:47:42,Phone,Complaint,38,Escalated,2
CALL00863,CUST00982,AG009,2025-01-29 07:50:19,Chat,Billing,30,Resolved,5
CALL00864,CUST00907,AG006,2025-05-10 18:48:52,Email,Complaint,17,No Response,4
CALL00865,CUST01169,AG007,2026-03-20 04:09:03,Chat,Complaint,6,Resolved,3
CALL00866,CUST00606,AG006,2025-12-04 06:13:09,Phone,Technical Support,2,No Response,5
CALL00867,CUST00558,AG006,2026-02-13 22:10:11,Phone,Technical Support,3,Escalated,3
CALL00868,CUST00316,AG005,2025-10-20 13:47:32,Phone,Complaint,21,Resolved,2
CALL00869,CUST00188,AG008,2025-03-11 00:48:28,Email,Complaint,34,Follow-up Required,2
CALL00870,CUST01376,AG010,2026-02-23 14:55:55,Phone,Product Query,1,Follow-up Required,1
CALL00871,CUST00906,AG004,2026-02-02 22:00:48,Chat,Billing,36,Follow-up Required,3
CALL00872,CUST01667,AG004,2026-05-21 13:14:36,Phone,Technical Support,44,Resolved,4
CALL00873,CUST01162,AG008,2025-03-16 14:30:08,Phone,Billing,11,Resolved,1
CALL00874,CUST01021,AG002,2025-01-22 22:57:41,Phone,Technical Support,27,Resolved,3
CALL00875,CUST01947,AG005,2025-06-30 05:17:46,Chat,Complaint,19,Escalated,5
CALL00876,CUST00565,AG010,2026-04-22 06:46:22,Chat,Complaint,47,No Response,4
CALL00877,CUST01700,AG007,2025-03-02 20:13:37,Email,Billing,24,No Response,4
CALL00878,CUST01882,AG003,2026-05-28 14:20:18,Email,Complaint,48,Resolved,2
CALL00879,CUST01159,AG005,2026-07-19 06:38:54,Chat,Technical Support,1,Resolved,4
CALL00880,CUST01294,AG010,2026-02-28 17:05:35,Phone,Product Query,55,Escalated,2
CALL00881,CUST01712,AG006,2026-07-26 23:32:32,Phone,Technical Support,59,Resolved,4
CALL00882,CUST01090,AG009,2026-02-10 01:22:42,Phone,Product Query,41,Resolved,5
CALL00883,CUST00892,AG009,2025-02-22 07:58:35,Email,Technical Support,50,Follow-up Required,2
